lsoa,reports,unique_users,average_per_user
95AA16W1,1,1,1.0
95AA19W1,1,1,1.0
95BB09S1,1,1,1.0
95BB13S3,1,1,1.0
95DD21W1,1,1,1.0
95GG08S3,1,1,1.0
95GG11S2,1,1,1.0
95GG12S2,1,1,1.0
95GG15S1,1,1,1.0
95GG17S3,1,1,1.0
95GG20S1,1,1,1.0
95GG39S2,1,1,1.0
95GG43S3,2,1,2.0
95GG49S4,1,1,1.0
95II10W1,1,1,1.0
95II15S1,1,1,1.0
95II22W1,1,1,1.0
95LL26S2,1,1,1.0
95MM02S2,1,1,1.0
95MM12S1,3,1,3.0
95MM15S1,1,1,1.0
95NN03S1,1,1,1.0
95NN05W1,1,1,1.0
95PP08W1,1,1,1.0
95PP16W1,1,1,1.0
95SS03S1,1,1,1.0
95SS05S1,1,1,1.0
95SS06S3,1,1,1.0
95SS07S1,1,1,1.0
95SS19S2,1,1,1.0
95VV07S1,1,1,1.0
95WW06S2,1,1,1.0
95WW20S2,2,1,2.0
95XX01S1,1,1,1.0
E01000002,1,1,1.0
E01000003,1,1,1.0
E01000005,2,2,1.0
E01000007,1,1,1.0
E01000008,1,1,1.0
E01000010,1,1,1.0
E01000011,1,1,1.0
E01000027,3,1,3.0
E01000030,1,1,1.0
E01000041,1,1,1.0
E01000042,1,1,1.0
E01000053,1,1,1.0
E01000072,1,1,1.0
E01000074,1,1,1.0
E01000087,1,1,1.0
E01000093,2,2,1.0
E01000094,1,1,1.0
E01000095,2,2,1.0
E01000096,1,1,1.0
E01000099,1,1,1.0
E01000115,3,3,1.0
E01000117,2,2,1.0
E01000120,2,2,1.0
E01000122,1,1,1.0
E01000123,1,1,1.0
E01000125,1,1,1.0
E01000128,2,2,1.0
E01000136,3,2,1.5
E01000137,3,2,1.5
E01000138,2,2,1.0
E01000139,2,1,2.0
E01000141,1,1,1.0
E01000142,2,2,1.0
E01000143,2,2,1.0
E01000144,2,2,1.0
E01000146,1,1,1.0
E01000150,2,2,1.0
E01000158,6,5,1.2
E01000159,2,1,2.0
E01000161,5,2,2.5
E01000162,1,1,1.0
E01000163,4,2,2.0
E01000164,1,1,1.0
E01000167,1,1,1.0
E01000168,1,1,1.0
E01000169,1,1,1.0
E01000171,2,1,2.0
E01000178,1,1,1.0
E01000180,2,2,1.0
E01000181,1,1,1.0
E01000182,1,1,1.0
E01000186,1,1,1.0
E01000188,1,1,1.0
E01000191,1,1,1.0
E01000192,3,3,1.0
E01000196,1,1,1.0
E01000198,2,1,2.0
E01000199,1,1,1.0
E01000200,1,1,1.0
E01000202,1,1,1.0
E01000203,1,1,1.0
E01000204,3,3,1.0
E01000206,2,2,1.0
E01000210,1,1,1.0
E01000214,4,3,1.3333333333333333
E01000216,2,2,1.0
E01000222,2,1,2.0
E01000224,1,1,1.0
E01000225,1,1,1.0
E01000227,4,1,4.0
E01000228,4,2,2.0
E01000229,1,1,1.0
E01000230,1,1,1.0
E01000231,4,2,2.0
E01000235,11,3,3.6666666666666665
E01000236,1,1,1.0
E01000237,1,1,1.0
E01000239,1,1,1.0
E01000240,4,4,1.0
E01000242,1,1,1.0
E01000246,2,2,1.0
E01000247,4,2,2.0
E01000248,2,1,2.0
E01000249,1,1,1.0
E01000250,4,3,1.3333333333333333
E01000252,1,1,1.0
E01000253,2,2,1.0
E01000254,2,2,1.0
E01000255,1,1,1.0
E01000256,2,2,1.0
E01000257,1,1,1.0
E01000258,3,3,1.0
E01000259,2,2,1.0
E01000260,4,2,2.0
E01000261,16,7,2.2857142857142856
E01000262,1,1,1.0
E01000263,1,1,1.0
E01000264,3,2,1.5
E01000265,2,2,1.0
E01000266,1,1,1.0
E01000268,1,1,1.0
E01000269,2,2,1.0
E01000270,2,2,1.0
E01000274,2,1,2.0
E01000275,2,2,1.0
E01000276,1,1,1.0
E01000277,1,1,1.0
E01000279,1,1,1.0
E01000280,4,4,1.0
E01000284,2,2,1.0
E01000285,1,1,1.0
E01000287,1,1,1.0
E01000288,2,2,1.0
E01000289,2,2,1.0
E01000290,2,1,2.0
E01000292,2,1,2.0
E01000293,2,1,2.0
E01000294,3,1,3.0
E01000295,2,2,1.0
E01000298,5,3,1.6666666666666667
E01000299,1,1,1.0
E01000300,1,1,1.0
E01000302,1,1,1.0
E01000303,3,3,1.0
E01000304,3,2,1.5
E01000305,2,2,1.0
E01000307,5,2,2.5
E01000311,1,1,1.0
E01000312,1,1,1.0
E01000313,7,2,3.5
E01000314,2,2,1.0
E01000317,2,2,1.0
E01000318,2,1,2.0
E01000322,1,1,1.0
E01000325,8,7,1.1428571428571428
E01000326,9,9,1.0
E01000327,20,16,1.25
E01000328,10,8,1.25
E01000329,6,6,1.0
E01000330,10,8,1.25
E01000331,5,5,1.0
E01000332,30,15,2.0
E01000333,11,8,1.375
E01000334,5,5,1.0
E01000335,17,11,1.5454545454545454
E01000336,9,7,1.2857142857142858
E01000337,9,3,3.0
E01000338,11,10,1.1
E01000339,5,4,1.25
E01000340,2,2,1.0
E01000341,4,3,1.3333333333333333
E01000342,7,6,1.1666666666666667
E01000343,9,9,1.0
E01000344,7,7,1.0
E01000345,9,8,1.125
E01000346,10,10,1.0
E01000347,3,3,1.0
E01000348,8,6,1.3333333333333333
E01000349,3,3,1.0
E01000350,6,6,1.0
E01000351,8,8,1.0
E01000352,15,13,1.1538461538461537
E01000353,10,10,1.0
E01000354,9,8,1.125
E01000355,9,8,1.125
E01000356,5,5,1.0
E01000357,3,3,1.0
E01000358,6,4,1.5
E01000359,4,4,1.0
E01000360,18,16,1.125
E01000361,2,2,1.0
E01000362,7,7,1.0
E01000363,15,14,1.0714285714285714
E01000364,6,5,1.2
E01000365,14,12,1.1666666666666667
E01000366,3,3,1.0
E01000367,8,8,1.0
E01000368,1,1,1.0
E01000369,10,9,1.1111111111111112
E01000370,8,8,1.0
E01000371,6,6,1.0
E01000372,4,4,1.0
E01000373,1,1,1.0
E01000374,4,3,1.3333333333333333
E01000375,3,2,1.5
E01000376,3,3,1.0
E01000377,8,5,1.6
E01000378,18,15,1.2
E01000379,6,6,1.0
E01000380,5,5,1.0
E01000381,12,9,1.3333333333333333
E01000382,8,8,1.0
E01000383,12,12,1.0
E01000384,6,4,1.5
E01000385,4,4,1.0
E01000386,9,9,1.0
E01000387,7,6,1.1666666666666667
E01000388,12,12,1.0
E01000389,8,8,1.0
E01000390,17,15,1.1333333333333333
E01000391,8,7,1.1428571428571428
E01000392,9,6,1.5
E01000393,4,4,1.0
E01000394,8,8,1.0
E01000395,9,9,1.0
E01000396,6,6,1.0
E01000398,1,1,1.0
E01000399,13,9,1.4444444444444444
E01000400,4,4,1.0
E01000401,7,7,1.0
E01000402,12,6,2.0
E01000403,24,20,1.2
E01000404,17,13,1.3076923076923077
E01000405,27,16,1.6875
E01000406,22,15,1.4666666666666666
E01000407,7,7,1.0
E01000408,26,16,1.625
E01000409,3,3,1.0
E01000410,10,8,1.25
E01000411,4,4,1.0
E01000412,6,5,1.2
E01000413,2,2,1.0
E01000414,12,8,1.5
E01000415,6,5,1.2
E01000416,17,11,1.5454545454545454
E01000417,18,16,1.125
E01000418,5,5,1.0
E01000419,1,1,1.0
E01000420,3,3,1.0
E01000422,1,1,1.0
E01000423,7,5,1.4
E01000424,4,4,1.0
E01000425,6,6,1.0
E01000426,2,2,1.0
E01000427,4,4,1.0
E01000428,19,16,1.1875
E01000429,12,5,2.4
E01000430,15,13,1.1538461538461537
E01000431,10,6,1.6666666666666667
E01000432,4,4,1.0
E01000433,12,11,1.0909090909090908
E01000434,4,4,1.0
E01000435,5,4,1.25
E01000436,10,9,1.1111111111111112
E01000437,7,7,1.0
E01000438,3,2,1.5
E01000439,11,9,1.2222222222222223
E01000440,5,5,1.0
E01000441,6,6,1.0
E01000442,7,7,1.0
E01000443,2,2,1.0
E01000444,9,8,1.125
E01000445,12,12,1.0
E01000446,7,7,1.0
E01000447,17,15,1.1333333333333333
E01000448,5,5,1.0
E01000449,12,9,1.3333333333333333
E01000450,3,3,1.0
E01000451,5,4,1.25
E01000452,3,3,1.0
E01000453,7,6,1.1666666666666667
E01000454,14,12,1.1666666666666667
E01000455,4,3,1.3333333333333333
E01000456,2,2,1.0
E01000457,14,13,1.0769230769230769
E01000458,6,6,1.0
E01000459,2,2,1.0
E01000460,9,6,1.5
E01000461,10,9,1.1111111111111112
E01000462,12,12,1.0
E01000463,11,9,1.2222222222222223
E01000465,2,2,1.0
E01000466,12,11,1.0909090909090908
E01000467,6,5,1.2
E01000468,13,8,1.625
E01000469,9,9,1.0
E01000470,12,11,1.0909090909090908
E01000477,1,1,1.0
E01000491,1,1,1.0
E01000497,3,1,3.0
E01000499,1,1,1.0
E01000513,1,1,1.0
E01000532,2,1,2.0
