period,LSOA,report_count,user_count,average
2015,,14,9,1.5555555555555556
2015,95BB01S1,1,1,1.0
2015,95BB01S2,2,1,2.0
2015,95BB05S1,1,1,1.0
2015,95BB07S1,1,1,1.0
2015,95BB07S2,1,1,1.0
2015,95BB10S1,4,1,4.0
2015,95BB11S2,6,2,3.0
2015,95BB12S2,5,1,5.0
2015,95BB15S1,8,1,8.0
2015,95BB15S2,1,1,1.0
2015,95BB16S1,1,1,1.0
2015,95BB17S2,1,1,1.0
2015,95BB18S2,2,1,2.0
2015,95BB21S2,9,2,4.5
2015,95CC18W1,1,1,1.0
2015,95DD03W1,1,1,1.0
2015,95DD19S1,1,1,1.0
2015,95DD24W1,1,1,1.0
2015,95FF05W1,1,1,1.0
2015,95FF09W1,1,1,1.0
2015,95GG01S3,2,1,2.0
2015,95GG07S2,1,1,1.0
2015,95GG09S3,2,1,2.0
2015,95GG10S2,1,1,1.0
2015,95GG11S3,1,1,1.0
2015,95GG12S2,3,3,1.0
2015,95GG12S3,6,2,3.0
2015,95GG13S3,4,1,4.0
2015,95GG14S2,1,1,1.0
2015,95GG18S2,1,1,1.0
2015,95GG20S1,1,1,1.0
2015,95GG20S2,1,1,1.0
2015,95GG21S2,1,1,1.0
2015,95GG22S1,1,1,1.0
2015,95GG22S2,1,1,1.0
2015,95GG32S1,1,1,1.0
2015,95GG33S3,1,1,1.0
2015,95GG34S2,2,2,1.0
2015,95GG34S3,1,1,1.0
2015,95GG36S2,2,2,1.0
2015,95GG36S3,1,1,1.0
2015,95GG37S1,1,1,1.0
2015,95GG42S1,1,1,1.0
2015,95GG42S4,1,1,1.0
2015,95GG45S1,1,1,1.0
2015,95GG49S2,1,1,1.0
2015,95GG49S3,1,1,1.0
2015,95GG50S1,1,1,1.0
2015,95GG50S2,1,1,1.0
2015,95HH06S1,2,2,1.0
2015,95HH09W1,1,1,1.0
2015,95HH13W1,1,1,1.0
2015,95HH14W1,1,1,1.0
2015,95II03S1,1,1,1.0
2015,95II03S2,1,1,1.0
2015,95II04S1,1,1,1.0
2015,95II06S1,3,2,1.5
2015,95II09S1,1,1,1.0
