lsoa,reports,unique_users,average_per_user
95AA07W1,1,1,1.0
95BB01S1,3,2,1.5
95BB06W1,1,1,1.0
95BB07S2,3,1,3.0
95BB09S1,1,1,1.0
95GG07S2,1,1,1.0
95GG16S1,1,1,1.0
95GG30S2,2,2,1.0
95GG33S3,1,1,1.0
95GG36S1,1,1,1.0
95HH06S1,1,1,1.0
95HH08W1,1,1,1.0
95II10W1,1,1,1.0
95LL24S2,1,1,1.0
95MM12S1,1,1,1.0
95NN21W1,1,1,1.0
95PP10W1,1,1,1.0
95SS10S2,1,1,1.0
95XX10S3,1,1,1.0
95XX14W1,1,1,1.0
95XX22W1,1,1,1.0
95ZZ15W1,2,1,2.0
95ZZ16S1,1,1,1.0
E01000005,1,1,1.0
E01000008,1,1,1.0
E01000010,2,2,1.0
E01000017,1,1,1.0
E01000029,1,1,1.0
E01000030,1,1,1.0
E01000032,2,2,1.0
E01000035,1,1,1.0
E01000037,2,2,1.0
E01000039,1,1,1.0
E01000075,2,1,2.0
E01000076,2,1,2.0
E01000087,2,2,1.0
E01000090,1,1,1.0
E01000091,1,1,1.0
E01000094,1,1,1.0
E01000095,1,1,1.0
E01000116,1,1,1.0
E01000117,2,2,1.0
E01000119,1,1,1.0
E01000120,1,1,1.0
E01000121,1,1,1.0
E01000122,3,2,1.5
E01000127,2,2,1.0
E01000128,2,2,1.0
E01000130,1,1,1.0
E01000132,9,3,3.0
E01000133,4,2,2.0
E01000134,1,1,1.0
E01000137,1,1,1.0
E01000141,1,1,1.0
E01000143,1,1,1.0
E01000145,1,1,1.0
E01000147,1,1,1.0
E01000148,1,1,1.0
E01000150,1,1,1.0
E01000152,1,1,1.0
E01000156,2,1,2.0
E01000158,2,2,1.0
E01000160,1,1,1.0
E01000161,1,1,1.0
E01000164,1,1,1.0
E01000165,1,1,1.0
E01000167,2,2,1.0
E01000168,1,1,1.0
E01000169,1,1,1.0
E01000172,2,2,1.0
E01000173,2,2,1.0
E01000174,1,1,1.0
E01000175,3,3,1.0
E01000176,1,1,1.0
E01000182,3,3,1.0
E01000187,1,1,1.0
E01000188,1,1,1.0
E01000189,2,1,2.0
E01000192,1,1,1.0
E01000194,2,2,1.0
E01000196,1,1,1.0
E01000197,3,2,1.5
E01000198,3,3,1.0
E01000202,1,1,1.0
E01000205,2,2,1.0
E01000206,3,3,1.0
E01000207,1,1,1.0
E01000208,1,1,1.0
E01000209,1,1,1.0
E01000211,2,2,1.0
E01000212,2,2,1.0
E01000215,2,1,2.0
E01000216,1,1,1.0
E01000217,1,1,1.0
E01000221,2,2,1.0
E01000223,1,1,1.0
E01000225,1,1,1.0
E01000226,2,2,1.0
E01000228,2,2,1.0
E01000229,1,1,1.0
E01000230,2,1,2.0
E01000231,2,2,1.0
E01000232,3,2,1.5
E01000234,1,1,1.0
E01000235,1,1,1.0
E01000237,2,2,1.0
E01000238,2,2,1.0
E01000240,1,1,1.0
E01000241,4,2,2.0
E01000243,1,1,1.0
E01000244,2,2,1.0
E01000245,2,1,2.0
E01000246,3,3,1.0
E01000247,1,1,1.0
E01000248,4,4,1.0
E01000249,4,2,2.0
E01000250,4,4,1.0
E01000251,1,1,1.0
E01000253,4,3,1.3333333333333333
E01000255,2,1,2.0
E01000256,2,2,1.0
E01000257,5,1,5.0
E01000258,5,3,1.6666666666666667
E01000260,1,1,1.0
E01000261,5,2,2.5
E01000262,1,1,1.0
E01000263,1,1,1.0
E01000264,3,2,1.5
E01000267,1,1,1.0
E01000274,1,1,1.0
E01000275,1,1,1.0
E01000278,1,1,1.0
E01000279,2,2,1.0
E01000281,1,1,1.0
E01000282,1,1,1.0
E01000285,1,1,1.0
E01000286,5,3,1.6666666666666667
E01000288,2,2,1.0
E01000289,1,1,1.0
E01000293,2,2,1.0
E01000294,4,1,4.0
E01000296,1,1,1.0
E01000297,1,1,1.0
E01000298,1,1,1.0
E01000300,7,1,7.0
E01000301,1,1,1.0
E01000303,2,1,2.0
E01000304,2,1,2.0
E01000305,14,4,3.5
E01000306,2,2,1.0
E01000307,1,1,1.0
E01000308,1,1,1.0
E01000310,3,2,1.5
E01000311,1,1,1.0
E01000313,3,2,1.5
E01000314,2,1,2.0
E01000315,3,2,1.5
E01000316,1,1,1.0
E01000317,1,1,1.0
E01000318,1,1,1.0
E01000321,6,3,2.0
E01000322,1,1,1.0
E01000323,1,1,1.0
E01000325,2,2,1.0
E01000327,2,2,1.0
E01000328,1,1,1.0
E01000329,4,4,1.0
E01000330,3,3,1.0
E01000331,2,2,1.0
E01000332,2,2,1.0
E01000333,5,4,1.25
E01000334,2,2,1.0
E01000335,4,4,1.0
E01000336,4,4,1.0
E01000337,1,1,1.0
E01000339,2,2,1.0
E01000340,3,2,1.5
E01000341,2,2,1.0
E01000342,3,3,1.0
E01000343,5,5,1.0
E01000344,4,3,1.3333333333333333
E01000345,4,4,1.0
E01000346,3,3,1.0
E01000348,3,3,1.0
E01000349,2,2,1.0
E01000350,1,1,1.0
E01000351,1,1,1.0
E01000352,5,5,1.0
E01000353,3,3,1.0
E01000354,1,1,1.0
E01000355,6,5,1.2
E01000358,2,2,1.0
E01000359,1,1,1.0
E01000360,3,3,1.0
E01000361,3,3,1.0
E01000362,5,5,1.0
E01000363,3,3,1.0
E01000364,2,2,1.0
E01000365,7,6,1.1666666666666667
E01000366,2,2,1.0
E01000367,2,2,1.0
E01000368,3,3,1.0
E01000369,4,4,1.0
E01000370,4,3,1.3333333333333333
E01000371,4,4,1.0
E01000372,2,2,1.0
E01000373,1,1,1.0
E01000376,4,4,1.0
E01000377,5,5,1.0
E01000378,10,10,1.0
E01000379,8,7,1.1428571428571428
E01000380,2,2,1.0
E01000381,3,3,1.0
E01000382,2,2,1.0
E01000383,5,5,1.0
E01000384,1,1,1.0
E01000385,2,2,1.0
E01000386,8,8,1.0
E01000387,3,3,1.0
E01000388,4,4,1.0
E01000389,5,4,1.25
E01000390,6,4,1.5
E01000391,2,2,1.0
E01000392,4,3,1.3333333333333333
E01000393,6,6,1.0
E01000394,4,4,1.0
E01000396,2,2,1.0
E01000398,1,1,1.0
E01000399,3,3,1.0
E01000400,4,4,1.0
E01000401,3,3,1.0
E01000403,15,10,1.5
E01000405,4,3,1.3333333333333333
E01000407,3,3,1.0
E01000408,12,7,1.7142857142857142
E01000409,2,2,1.0
E01000410,3,3,1.0
E01000411,1,1,1.0
E01000412,3,3,1.0
E01000413,1,1,1.0
E01000414,5,4,1.25
E01000416,12,8,1.5
E01000417,4,4,1.0
E01000420,2,2,1.0
E01000422,1,1,1.0
E01000423,6,6,1.0
E01000424,1,1,1.0
E01000425,3,3,1.0
E01000426,1,1,1.0
E01000427,4,4,1.0
E01000428,38,6,6.333333333333333
E01000429,1,1,1.0
E01000430,2,2,1.0
E01000432,14,11,1.2727272727272727
E01000433,4,4,1.0
E01000434,2,2,1.0
E01000435,1,1,1.0
E01000437,3,2,1.5
E01000438,4,3,1.3333333333333333
E01000439,3,3,1.0
E01000440,1,1,1.0
E01000441,1,1,1.0
E01000442,3,3,1.0
E01000443,3,3,1.0
E01000444,2,2,1.0
E01000445,51,6,8.5
E01000446,2,2,1.0
E01000447,14,10,1.4
E01000448,4,4,1.0
E01000449,3,3,1.0
E01000450,1,1,1.0
E01000453,4,4,1.0
E01000458,1,1,1.0
E01000460,4,4,1.0
E01000461,3,3,1.0
E01000462,7,5,1.4
E01000464,3,2,1.5
E01000465,3,2,1.5
E01000466,1,1,1.0
E01000467,1,1,1.0
E01000468,5,4,1.25
E01000469,4,3,1.3333333333333333
E01000518,2,2,1.0
E01000530,1,1,1.0
E01000536,2,2,1.0
E01000543,2,2,1.0
E01000547,2,1,2.0
E01000548,1,1,1.0
E01000550,1,1,1.0
E01000551,1,1,1.0
E01000566,1,1,1.0
E01000576,1,1,1.0
E01000582,1,1,1.0
E01000583,5,1,5.0
E01000586,1,1,1.0
E01000587,1,1,1.0
E01000600,1,1,1.0
E01000601,2,1,2.0
E01000602,2,1,2.0
E01000611,1,1,1.0
E01000624,2,1,2.0
E01000625,1,1,1.0
E01000626,1,1,1.0
E01000627,1,1,1.0
E01000645,13,11,1.1818181818181819
E01000646,5,5,1.0
E01000647,7,7,1.0
E01000648,11,7,1.5714285714285714
E01000649,15,9,1.6666666666666667
E01000650,8,8,1.0
E01000651,12,7,1.7142857142857142
E01000652,10,8,1.25
E01000653,4,4,1.0
E01000654,9,8,1.125
E01000655,7,7,1.0
E01000656,19,13,1.4615384615384615
E01000657,15,15,1.0
E01000658,13,10,1.3
E01000659,12,7,1.7142857142857142
E01000661,21,13,1.6153846153846154
E01000662,16,12,1.3333333333333333
E01000663,15,14,1.0714285714285714
E01000664,8,7,1.1428571428571428
E01000665,8,4,2.0
E01000666,20,16,1.25
E01000667,15,12,1.25
E01000668,32,15,2.1333333333333333
E01000669,9,6,1.5
E01000670,21,11,1.9090909090909092
E01000671,12,11,1.0909090909090908
E01000672,11,11,1.0
E01000673,27,20,1.35
E01000674,5,5,1.0
E01000675,69,17,4.0588235294117645
E01000676,48,16,3.0
E01000677,39,25,1.56
E01000678,14,11,1.2727272727272727
E01000679,11,9,1.2222222222222223
E01000680,20,16,1.25
E01000681,7,6,1.1666666666666667
E01000682,8,7,1.1428571428571428
E01000683,15,14,1.0714285714285714
E01000684,7,6,1.1666666666666667
E01000685,14,12,1.1666666666666667
E01000686,15,12,1.25
E01000687,9,8,1.125
E01000688,6,6,1.0
E01000689,5,4,1.25
E01000690,6,6,1.0
E01000691,11,10,1.1
E01000692,23,15,1.5333333333333334
E01000693,18,10,1.8
E01000694,11,10,1.1
E01000695,18,12,1.5
E01000696,13,10,1.3
E01000697,13,11,1.1818181818181819
E01000698,3,3,1.0
E01000699,19,16,1.1875
E01000700,19,16,1.1875
E01000701,16,10,1.6
E01000702,21,12,1.75
E01000703,16,14,1.1428571428571428
E01000704,14,9,1.5555555555555556
E01000705,16,12,1.3333333333333333
E01000706,15,12,1.25
E01000707,8,8,1.0
E01000708,7,7,1.0
E01000709,18,14,1.2857142857142858
E01000710,11,9,1.2222222222222223
E01000711,14,9,1.5555555555555556
E01000712,4,4,1.0
E01000713,5,5,1.0
E01000714,27,22,1.2272727272727273
E01000715,7,7,1.0
E01000716,3,2,1.5
E01000717,3,3,1.0
E01000718,15,12,1.25
E01000719,18,9,2.0
E01000720,28,21,1.3333333333333333
E01000721,2,2,1.0
E01000722,24,18,1.3333333333333333
E01000723,4,3,1.3333333333333333
E01000724,10,5,2.0
E01000725,25,13,1.9230769230769231
E01000726,11,9,1.2222222222222223
E01000727,14,13,1.0769230769230769
E01000728,14,11,1.2727272727272727
E01000729,5,5,1.0
E01000730,16,13,1.2307692307692308
E01000731,6,5,1.2
E01000732,8,8,1.0
E01000733,11,8,1.375
E01000734,6,5,1.2
E01000735,12,10,1.2
E01000736,6,6,1.0
E01000737,12,10,1.2
E01000738,13,11,1.1818181818181819
E01000739,8,8,1.0
E01000740,21,15,1.4
E01000741,21,14,1.5
E01000742,19,10,1.9
E01000743,17,16,1.0625
E01000744,17,8,2.125
E01000745,14,11,1.2727272727272727
E01000746,22,15,1.4666666666666666
E01000747,14,10,1.4
E01000748,17,13,1.3076923076923077
E01000749,15,13,1.1538461538461537
E01000750,7,7,1.0
E01000751,10,9,1.1111111111111112
E01000752,20,15,1.3333333333333333
E01000753,25,22,1.1363636363636365
E01000754,13,12,1.0833333333333333
E01000755,30,12,2.5
E01000756,14,11,1.2727272727272727
E01000757,4,3,1.3333333333333333
E01000758,9,9,1.0
E01000759,24,20,1.2
E01000760,9,8,1.125
E01000761,9,9,1.0
E01000762,10,6,1.6666666666666667
E01000763,14,14,1.0
E01000764,8,7,1.1428571428571428
E01000765,22,19,1.1578947368421053
E01000766,8,8,1.0
E01000767,10,10,1.0
E01000768,8,5,1.6
E01000769,6,6,1.0
E01000770,12,10,1.2
E01000771,5,5,1.0
E01000772,8,8,1.0
E01000773,6,6,1.0
E01000774,17,13,1.3076923076923077
E01000775,17,14,1.2142857142857142
E01000777,11,10,1.1
E01000778,9,7,1.2857142857142858
E01000779,9,7,1.2857142857142858
E01000780,5,5,1.0
E01000781,2,2,1.0
E01000782,3,3,1.0
E01000783,8,6,1.3333333333333333
E01000784,12,7,1.7142857142857142
E01000785,13,8,1.625
E01000786,15,14,1.0714285714285714
E01000787,9,7,1.2857142857142858
E01000788,8,8,1.0
