period,LSOA,report_count,user_count,average
2017-3,,2,2,1.0
2017-3,95BB12S1,1,1,1.0
2017-3,95BB17S1,1,1,1.0
2017-3,95BB19S3,1,1,1.0
2017-3,95GG03S3,1,1,1.0
2017-3,95GG12S1,1,1,1.0
2017-3,95GG12S2,1,1,1.0
2017-3,95GG18S2,1,1,1.0
2017-3,95GG29S1,1,1,1.0
2017-3,95GG45S3,1,1,1.0
2017-3,95II04S1,1,1,1.0
2017-3,95II13W1,1,1,1.0
2017-3,95LL16S2,1,1,1.0
2017-3,95MM12S1,5,1,5.0
2017-3,95NN03S1,1,1,1.0
2017-3,95PP10W1,3,2,1.5
2017-3,95PP21W1,7,2,3.5
2017-3,95SS03S1,2,1,2.0
2017-3,95SS08S1,1,1,1.0
2017-3,95SS15S2,1,1,1.0
2017-3,95WW04S1,1,1,1.0
2017-3,95XX05W1,1,1,1.0
2017-3,95XX09S1,1,1,1.0
2017-3,95ZZ10W1,1,1,1.0
2017-3,E01000005,1,1,1.0
2017-3,E01000011,2,1,2.0
2017-3,E01000013,1,1,1.0
2017-3,E01000022,2,2,1.0
2017-3,E01000024,1,1,1.0
2017-3,E01000031,1,1,1.0
2017-3,E01000032,1,1,1.0
2017-3,E01000035,1,1,1.0
2017-3,E01000038,1,1,1.0
2017-3,E01000039,2,1,2.0
2017-3,E01000042,3,1,3.0
2017-3,E01000043,1,1,1.0
2017-3,E01000045,1,1,1.0
2017-3,E01000050,1,1,1.0
2017-3,E01000053,1,1,1.0
2017-3,E01000056,2,1,2.0
2017-3,E01000065,1,1,1.0
2017-3,E01000068,1,1,1.0
2017-3,E01000071,1,1,1.0
2017-3,E01000072,1,1,1.0
2017-3,E01000074,8,1,8.0
2017-3,E01000080,1,1,1.0
2017-3,E01000082,1,1,1.0
2017-3,E01000092,1,1,1.0
2017-3,E01000095,9,2,4.5
2017-3,E01000096,2,1,2.0
2017-3,E01000113,1,1,1.0
2017-3,E01000115,1,1,1.0
2017-3,E01000116,5,5,1.0
2017-3,E01000117,3,3,1.0
2017-3,E01000122,1,1,1.0
2017-3,E01000123,1,1,1.0
2017-3,E01000125,1,1,1.0
2017-3,E01000126,3,1,3.0
2017-3,E01000128,6,4,1.5
2017-3,E01000129,2,2,1.0
2017-3,E01000132,8,4,2.0
2017-3,E01000133,1,1,1.0
2017-3,E01000134,1,1,1.0
2017-3,E01000139,1,1,1.0
2017-3,E01000144,1,1,1.0
2017-3,E01000146,1,1,1.0
2017-3,E01000147,1,1,1.0
2017-3,E01000148,2,2,1.0
2017-3,E01000150,14,1,14.0
2017-3,E01000152,1,1,1.0
2017-3,E01000153,2,1,2.0
2017-3,E01000155,4,3,1.3333333333333333
2017-3,E01000158,2,2,1.0
2017-3,E01000159,2,1,2.0
2017-3,E01000160,6,6,1.0
2017-3,E01000161,4,2,2.0
2017-3,E01000162,1,1,1.0
2017-3,E01000164,1,1,1.0
2017-3,E01000167,1,1,1.0
2017-3,E01000169,1,1,1.0
2017-3,E01000170,1,1,1.0
2017-3,E01000172,1,1,1.0
2017-3,E01000173,2,2,1.0
2017-3,E01000175,1,1,1.0
2017-3,E01000176,1,1,1.0
2017-3,E01000177,2,2,1.0
2017-3,E01000180,2,2,1.0
2017-3,E01000181,1,1,1.0
2017-3,E01000182,1,1,1.0
2017-3,E01000183,4,2,2.0
2017-3,E01000185,1,1,1.0
2017-3,E01000188,1,1,1.0
2017-3,E01000189,1,1,1.0
2017-3,E01000190,1,1,1.0
2017-3,E01000192,4,3,1.3333333333333333
2017-3,E01000194,5,4,1.25
2017-3,E01000197,3,1,3.0
2017-3,E01000198,1,1,1.0
2017-3,E01000199,1,1,1.0
2017-3,E01000201,4,3,1.3333333333333333
2017-3,E01000202,2,2,1.0
2017-3,E01000203,3,3,1.0
2017-3,E01000205,3,2,1.5
2017-3,E01000206,1,1,1.0
2017-3,E01000208,2,2,1.0
2017-3,E01000211,2,2,1.0
2017-3,E01000213,2,2,1.0
2017-3,E01000214,1,1,1.0
2017-3,E01000221,1,1,1.0
2017-3,E01000223,1,1,1.0
2017-3,E01000224,5,1,5.0
2017-3,E01000225,2,1,2.0
2017-3,E01000227,3,3,1.0
2017-3,E01000228,6,5,1.2
2017-3,E01000231,11,3,3.6666666666666665
2017-3,E01000233,1,1,1.0
2017-3,E01000234,1,1,1.0
2017-3,E01000235,1,1,1.0
2017-3,E01000238,2,2,1.0
2017-3,E01000239,3,1,3.0
2017-3,E01000241,2,2,1.0
2017-3,E01000242,1,1,1.0
2017-3,E01000243,1,1,1.0
2017-3,E01000244,2,2,1.0
2017-3,E01000245,1,1,1.0
2017-3,E01000246,2,2,1.0
2017-3,E01000247,6,3,2.0
2017-3,E01000248,2,2,1.0
2017-3,E01000249,1,1,1.0
2017-3,E01000250,4,2,2.0
2017-3,E01000252,1,1,1.0
2017-3,E01000253,2,2,1.0
2017-3,E01000254,1,1,1.0
2017-3,E01000255,1,1,1.0
2017-3,E01000256,2,2,1.0
2017-3,E01000257,2,2,1.0
2017-3,E01000258,1,1,1.0
2017-3,E01000260,2,2,1.0
2017-3,E01000261,7,3,2.3333333333333335
2017-3,E01000264,1,1,1.0
2017-3,E01000267,1,1,1.0
2017-3,E01000268,6,3,2.0
2017-3,E01000270,2,1,2.0
2017-3,E01000274,4,4,1.0
2017-3,E01000275,2,2,1.0
2017-3,E01000277,1,1,1.0
2017-3,E01000278,2,1,2.0
2017-3,E01000279,2,2,1.0
2017-3,E01000281,2,1,2.0
2017-3,E01000282,2,1,2.0
2017-3,E01000284,1,1,1.0
2017-3,E01000286,1,1,1.0
2017-3,E01000288,1,1,1.0
2017-3,E01000289,3,2,1.5
2017-3,E01000290,2,2,1.0
2017-3,E01000293,1,1,1.0
2017-3,E01000294,1,1,1.0
2017-3,E01000296,5,4,1.25
2017-3,E01000298,3,3,1.0
2017-3,E01000302,2,1,2.0
2017-3,E01000303,1,1,1.0
2017-3,E01000304,5,3,1.6666666666666667
2017-3,E01000305,1,1,1.0
2017-3,E01000306,1,1,1.0
2017-3,E01000307,1,1,1.0
2017-3,E01000311,1,1,1.0
2017-3,E01000313,2,2,1.0
2017-3,E01000314,3,3,1.0
2017-3,E01000315,3,3,1.0
2017-3,E01000316,2,1,2.0
2017-3,E01000320,1,1,1.0
2017-3,E01000321,4,3,1.3333333333333333
2017-3,E01000322,3,2,1.5
2017-3,E01000323,2,2,1.0
2017-3,E01000331,1,1,1.0
2017-3,E01000334,1,1,1.0
2017-3,E01000335,3,3,1.0
2017-3,E01000336,1,1,1.0
2017-3,E01000339,1,1,1.0
2017-3,E01000345,1,1,1.0
2017-3,E01000347,1,1,1.0
2017-3,E01000352,1,1,1.0
2017-3,E01000362,2,1,2.0
