period,LSOA,report_count,user_count,average
2016-2,,3,3,1.0
2016-2,95AA11S1,1,1,1.0
2016-2,95BB21S2,1,1,1.0
2016-2,95GG09S1,1,1,1.0
2016-2,95GG16S3,1,1,1.0
2016-2,95HH06S2,1,1,1.0
2016-2,95HH14W1,1,1,1.0
2016-2,95JJ17W1,1,1,1.0
2016-2,95LL19S2,1,1,1.0
2016-2,95NN22W1,1,1,1.0
2016-2,95PP19W1,1,1,1.0
2016-2,95QQ07W1,1,1,1.0
2016-2,95SS15S2,1,1,1.0
2016-2,95SS25W1,1,1,1.0
2016-2,95WW11S1,1,1,1.0
2016-2,95WW25W1,1,1,1.0
2016-2,95XX05W1,1,1,1.0
2016-2,95YY09W1,1,1,1.0
2016-2,E01000007,1,1,1.0
2016-2,E01000008,1,1,1.0
2016-2,E01000009,1,1,1.0
2016-2,E01000022,1,1,1.0
2016-2,E01000032,1,1,1.0
2016-2,E01000039,2,1,2.0
2016-2,E01000052,2,1,2.0
2016-2,E01000053,1,1,1.0
2016-2,E01000060,2,2,1.0
2016-2,E01000068,3,1,3.0
2016-2,E01000073,1,1,1.0
2016-2,E01000078,1,1,1.0
2016-2,E01000092,1,1,1.0
2016-2,E01000095,3,2,1.5
2016-2,E01000096,1,1,1.0
2016-2,E01000116,3,3,1.0
2016-2,E01000117,3,3,1.0
2016-2,E01000118,1,1,1.0
2016-2,E01000120,5,1,5.0
2016-2,E01000124,1,1,1.0
2016-2,E01000127,1,1,1.0
2016-2,E01000132,3,1,3.0
2016-2,E01000133,1,1,1.0
2016-2,E01000135,2,2,1.0
2016-2,E01000136,1,1,1.0
2016-2,E01000140,1,1,1.0
2016-2,E01000141,5,3,1.6666666666666667
2016-2,E01000142,1,1,1.0
2016-2,E01000143,1,1,1.0
2016-2,E01000144,3,2,1.5
2016-2,E01000145,1,1,1.0
2016-2,E01000150,1,1,1.0
2016-2,E01000155,1,1,1.0
2016-2,E01000157,1,1,1.0
2016-2,E01000159,1,1,1.0
2016-2,E01000160,2,2,1.0
2016-2,E01000162,2,2,1.0
2016-2,E01000163,1,1,1.0
2016-2,E01000165,1,1,1.0
2016-2,E01000166,3,1,3.0
2016-2,E01000167,1,1,1.0
2016-2,E01000170,2,2,1.0
2016-2,E01000171,2,1,2.0
2016-2,E01000172,1,1,1.0
2016-2,E01000173,1,1,1.0
2016-2,E01000175,2,2,1.0
2016-2,E01000177,5,4,1.25
2016-2,E01000180,2,2,1.0
2016-2,E01000182,1,1,1.0
2016-2,E01000183,1,1,1.0
2016-2,E01000185,2,2,1.0
2016-2,E01000186,1,1,1.0
2016-2,E01000188,3,3,1.0
2016-2,E01000192,1,1,1.0
2016-2,E01000194,1,1,1.0
2016-2,E01000197,1,1,1.0
2016-2,E01000201,2,2,1.0
2016-2,E01000203,2,2,1.0
2016-2,E01000204,1,1,1.0
2016-2,E01000206,1,1,1.0
2016-2,E01000207,1,1,1.0
2016-2,E01000208,3,3,1.0
2016-2,E01000209,1,1,1.0
2016-2,E01000210,2,2,1.0
2016-2,E01000211,2,2,1.0
2016-2,E01000212,1,1,1.0
2016-2,E01000213,2,2,1.0
2016-2,E01000218,1,1,1.0
2016-2,E01000219,1,1,1.0
2016-2,E01000220,1,1,1.0
2016-2,E01000221,1,1,1.0
2016-2,E01000223,7,4,1.75
2016-2,E01000224,16,1,16.0
2016-2,E01000226,1,1,1.0
2016-2,E01000228,2,2,1.0
2016-2,E01000230,3,3,1.0
2016-2,E01000232,3,2,1.5
2016-2,E01000235,2,2,1.0
2016-2,E01000237,1,1,1.0
2016-2,E01000239,1,1,1.0
2016-2,E01000240,3,2,1.5
2016-2,E01000243,1,1,1.0
2016-2,E01000244,2,2,1.0
2016-2,E01000245,1,1,1.0
2016-2,E01000246,3,3,1.0
2016-2,E01000247,1,1,1.0
2016-2,E01000248,1,1,1.0
2016-2,E01000249,1,1,1.0
2016-2,E01000250,2,1,2.0
2016-2,E01000251,1,1,1.0
2016-2,E01000252,1,1,1.0
