lsoa,reports,unique_users,average_per_user
E01000002,2,2,1.0
E01000010,3,1,3.0
E01000040,2,1,2.0
E01000129,2,1,2.0
E01000133,1,1,1.0
E01000155,1,1,1.0
E01000160,2,1,2.0
E01000164,1,1,1.0
E01000171,4,3,1.3333333333333333
E01000173,4,2,2.0
E01000198,1,1,1.0
E01000206,2,2,1.0
E01000207,1,1,1.0
E01000209,1,1,1.0
E01000233,1,1,1.0
E01000241,1,1,1.0
E01000257,1,1,1.0
E01000268,1,1,1.0
E01000293,1,1,1.0
E01000298,1,1,1.0
E01000303,1,1,1.0
E01000304,1,1,1.0
E01000305,1,1,1.0
E01000314,1,1,1.0
E01000316,1,1,1.0
E01000317,1,1,1.0
E01000329,1,1,1.0
E01000343,1,1,1.0
E01000352,1,1,1.0
E01000373,3,1,3.0
E01000385,1,1,1.0
E01000410,1,1,1.0
E01000457,1,1,1.0
E01000493,4,1,4.0
E01000502,1,1,1.0
E01000503,2,1,2.0
E01000505,2,1,2.0
E01000507,1,1,1.0
E01000512,1,1,1.0
E01000518,1,1,1.0
E01000519,1,1,1.0
E01000530,1,1,1.0
E01000531,2,1,2.0
E01000534,1,1,1.0
E01000553,8,3,2.6666666666666665
E01000554,13,2,6.5
E01000555,7,2,3.5
E01000556,1,1,1.0
E01000557,4,2,2.0
E01000560,1,1,1.0
E01000573,2,1,2.0
E01000584,1,1,1.0
E01000585,1,1,1.0
E01000586,3,1,3.0
E01000624,1,1,1.0
E01000639,4,1,4.0
E01000642,1,1,1.0
E01000656,1,1,1.0
E01000664,1,1,1.0
E01000701,2,2,1.0
E01000707,1,1,1.0
E01000716,1,1,1.0
E01000740,1,1,1.0
E01000766,1,1,1.0
E01000802,1,1,1.0
E01000808,1,1,1.0
E01000812,3,1,3.0
E01000850,1,1,1.0
E01000854,1,1,1.0
E01000855,2,2,1.0
E01000875,1,1,1.0
E01000876,1,1,1.0
E01000885,1,1,1.0
E01000899,1,1,1.0
E01000933,2,1,2.0
E01000973,1,1,1.0
E01000976,1,1,1.0
E01001013,1,1,1.0
E01001021,1,1,1.0
E01001022,1,1,1.0
E01001027,1,1,1.0
E01001067,1,1,1.0
E01001069,1,1,1.0
E01001070,1,1,1.0
E01001096,1,1,1.0
