period,LSOA,report_count,user_count,average
2015-9,,1,1,1.0
2015-9,95BB21S2,2,1,2.0
2015-9,95DD24W1,1,1,1.0
2015-9,95GG13S3,3,1,3.0
2015-9,95GG34S2,2,2,1.0
2015-9,95GG36S3,1,1,1.0
2015-9,95GG50S2,1,1,1.0
2015-9,95II11W1,3,1,3.0
2015-9,95KK09W1,1,1,1.0
2015-9,95LL16S2,1,1,1.0
2015-9,95SS18S1,1,1,1.0
2015-9,95SS28W1,1,1,1.0
2015-9,95VV05S2,2,1,2.0
2015-9,95XX07S1,1,1,1.0
2015-9,E01000002,1,1,1.0
2015-9,E01000008,1,1,1.0
2015-9,E01000012,1,1,1.0
2015-9,E01000038,15,2,7.5
2015-9,E01000052,1,1,1.0
2015-9,E01000060,4,1,4.0
2015-9,E01000073,1,1,1.0
2015-9,E01000076,1,1,1.0
2015-9,E01000114,1,1,1.0
2015-9,E01000116,6,5,1.2
2015-9,E01000117,1,1,1.0
2015-9,E01000121,1,1,1.0
2015-9,E01000125,1,1,1.0
2015-9,E01000131,1,1,1.0
2015-9,E01000132,1,1,1.0
2015-9,E01000136,3,2,1.5
2015-9,E01000140,4,2,2.0
2015-9,E01000141,2,1,2.0
2015-9,E01000144,1,1,1.0
2015-9,E01000146,3,3,1.0
2015-9,E01000148,2,2,1.0
2015-9,E01000150,1,1,1.0
2015-9,E01000152,1,1,1.0
2015-9,E01000157,1,1,1.0
2015-9,E01000158,1,1,1.0
2015-9,E01000159,3,3,1.0
2015-9,E01000160,4,3,1.3333333333333333
2015-9,E01000162,1,1,1.0
2015-9,E01000164,2,2,1.0
2015-9,E01000168,1,1,1.0
2015-9,E01000170,1,1,1.0
2015-9,E01000171,2,2,1.0
2015-9,E01000173,1,1,1.0
2015-9,E01000174,1,1,1.0
2015-9,E01000178,1,1,1.0
2015-9,E01000184,1,1,1.0
2015-9,E01000188,1,1,1.0
2015-9,E01000189,1,1,1.0
2015-9,E01000192,6,4,1.5
2015-9,E01000193,1,1,1.0
2015-9,E01000196,1,1,1.0
2015-9,E01000197,8,2,4.0
