lsoa,reports,unique_users,average_per_user
95BB03S2,1,1,1.0
95DD02S1,1,1,1.0
95GG14S3,1,1,1.0
95GG37S1,1,1,1.0
95GG45S1,1,1,1.0
95HH13W1,1,1,1.0
95II04S2,1,1,1.0
95II19S2,1,1,1.0
95JJ17W1,3,1,3.0
95MM08S2,1,1,1.0
95MM09S1,1,1,1.0
95MM12S1,1,1,1.0
95MM22S2,1,1,1.0
95QQ05W1,4,1,4.0
95SS04S2,1,1,1.0
95SS22S1,1,1,1.0
95SS27W1,1,1,1.0
95VV04W1,1,1,1.0
95VV27W1,1,1,1.0
95WW09S2,1,1,1.0
95XX06S1,1,1,1.0
95XX15W1,1,1,1.0
95ZZ12W1,1,1,1.0
E01000001,1,1,1.0
E01000002,1,1,1.0
E01000013,1,1,1.0
E01000016,1,1,1.0
E01000027,4,1,4.0
E01000038,1,1,1.0
E01000073,1,1,1.0
E01000092,1,1,1.0
E01000094,3,2,1.5
E01000097,1,1,1.0
E01000101,1,1,1.0
E01000106,1,1,1.0
E01000111,1,1,1.0
E01000114,1,1,1.0
E01000123,2,1,2.0
E01000125,1,1,1.0
E01000126,1,1,1.0
E01000127,3,2,1.5
E01000128,1,1,1.0
E01000129,2,1,2.0
E01000131,1,1,1.0
E01000132,3,3,1.0
E01000133,5,2,2.5
E01000134,1,1,1.0
E01000136,2,1,2.0
E01000137,1,1,1.0
E01000138,1,1,1.0
E01000142,1,1,1.0
E01000143,1,1,1.0
E01000144,1,1,1.0
E01000150,3,3,1.0
E01000152,1,1,1.0
E01000155,4,2,2.0
E01000156,1,1,1.0
E01000158,1,1,1.0
E01000160,10,9,1.1111111111111112
E01000164,1,1,1.0
E01000166,1,1,1.0
E01000169,1,1,1.0
E01000170,2,2,1.0
E01000171,5,5,1.0
E01000172,1,1,1.0
E01000176,1,1,1.0
E01000177,1,1,1.0
E01000182,2,2,1.0
E01000185,1,1,1.0
E01000193,1,1,1.0
E01000194,2,2,1.0
E01000195,2,1,2.0
E01000198,2,2,1.0
E01000199,1,1,1.0
E01000200,1,1,1.0
E01000201,2,2,1.0
E01000204,3,2,1.5
E01000205,1,1,1.0
E01000206,2,1,2.0
E01000208,1,1,1.0
E01000209,2,2,1.0
E01000211,1,1,1.0
E01000214,1,1,1.0
E01000219,1,1,1.0
E01000222,1,1,1.0
E01000223,3,1,3.0
E01000226,9,1,9.0
E01000227,3,1,3.0
E01000230,2,2,1.0
E01000231,2,1,2.0
E01000233,2,2,1.0
E01000234,5,3,1.6666666666666667
E01000235,6,1,6.0
E01000237,1,1,1.0
E01000238,1,1,1.0
E01000239,1,1,1.0
E01000240,1,1,1.0
E01000242,2,2,1.0
E01000243,2,1,2.0
E01000244,2,2,1.0
E01000245,1,1,1.0
E01000246,1,1,1.0
E01000247,1,1,1.0
E01000248,1,1,1.0
E01000250,1,1,1.0
E01000252,1,1,1.0
E01000253,2,1,2.0
E01000254,1,1,1.0
E01000255,1,1,1.0
E01000256,1,1,1.0
E01000257,1,1,1.0
E01000259,1,1,1.0
E01000260,2,2,1.0
E01000261,4,1,4.0
E01000262,1,1,1.0
E01000267,1,1,1.0
E01000270,1,1,1.0
E01000272,2,2,1.0
E01000274,1,1,1.0
E01000279,4,2,2.0
E01000285,1,1,1.0
E01000289,3,2,1.5
E01000290,1,1,1.0
E01000292,6,2,3.0
E01000294,4,1,4.0
E01000296,1,1,1.0
E01000299,3,2,1.5
E01000301,1,1,1.0
E01000302,3,3,1.0
E01000303,2,1,2.0
E01000304,2,2,1.0
E01000305,3,3,1.0
E01000306,1,1,1.0
E01000307,7,5,1.4
E01000308,1,1,1.0
E01000310,2,2,1.0
E01000314,2,1,2.0
E01000320,3,2,1.5
E01000321,1,1,1.0
E01000322,3,1,3.0
E01000324,1,1,1.0
E01000325,2,2,1.0
E01000326,1,1,1.0
E01000328,1,1,1.0
E01000329,1,1,1.0
E01000331,1,1,1.0
E01000332,3,1,3.0
E01000333,1,1,1.0
E01000334,1,1,1.0
E01000335,3,3,1.0
E01000336,2,1,2.0
E01000337,2,1,2.0
E01000339,6,1,6.0
E01000361,2,2,1.0
E01000362,3,1,3.0
E01000363,1,1,1.0
E01000367,9,4,2.25
E01000368,2,2,1.0
E01000370,1,1,1.0
E01000375,2,1,2.0
E01000377,1,1,1.0
E01000381,1,1,1.0
E01000382,1,1,1.0
