period,LSOA,report_count,user_count,average
2012-1,,1,1,1.0
2012-1,E01000040,1,1,1.0
2012-1,E01000088,1,1,1.0
2012-1,E01000111,1,1,1.0
2012-1,E01000115,1,1,1.0
2012-1,E01000132,1,1,1.0
2012-1,E01000134,1,1,1.0
2012-1,E01000135,2,1,2.0
2012-1,E01000138,1,1,1.0
2012-1,E01000139,1,1,1.0
2012-1,E01000140,1,1,1.0
2012-1,E01000145,1,1,1.0
2012-1,E01000153,1,1,1.0
2012-1,E01000158,1,1,1.0
2012-1,E01000160,1,1,1.0
2012-1,E01000164,1,1,1.0
2012-1,E01000178,1,1,1.0
2012-1,E01000183,1,1,1.0
2012-1,E01000184,1,1,1.0
2012-1,E01000197,1,1,1.0
2012-1,E01000206,1,1,1.0
2012-1,E01000219,2,1,2.0
2012-1,E01000221,5,2,2.5
2012-1,E01000224,1,1,1.0
2012-1,E01000231,1,1,1.0
2012-1,E01000237,2,1,2.0
2012-1,E01000238,1,1,1.0
2012-1,E01000243,3,1,3.0
2012-1,E01000244,3,1,3.0
2012-1,E01000253,2,2,1.0
2012-1,E01000260,4,2,2.0
2012-1,E01000261,1,1,1.0
2012-1,E01000270,2,1,2.0
2012-1,E01000272,1,1,1.0
2012-1,E01000275,2,1,2.0
2012-1,E01000276,1,1,1.0
2012-1,E01000282,1,1,1.0
2012-1,E01000293,1,1,1.0
2012-1,E01000294,2,2,1.0
2012-1,E01000297,1,1,1.0
2012-1,E01000302,1,1,1.0
2012-1,E01000305,7,1,7.0
2012-1,E01000306,6,1,6.0
2012-1,E01000307,4,1,4.0
2012-1,E01000309,2,1,2.0
2012-1,E01000310,6,1,6.0
2012-1,E01000313,1,1,1.0
2012-1,E01000314,19,1,19.0
2012-1,E01000316,1,1,1.0
2012-1,E01000346,1,1,1.0
2012-1,E01000347,1,1,1.0
2012-1,E01000357,1,1,1.0
2012-1,E01000372,1,1,1.0
2012-1,E01000417,2,2,1.0
2012-1,E01000420,1,1,1.0
2012-1,E01000426,2,2,1.0
2012-1,E01000444,1,1,1.0
2012-1,E01000468,1,1,1.0
2012-1,E01000472,1,1,1.0
2012-1,E01000475,1,1,1.0
2012-1,E01000489,1,1,1.0
2012-1,E01000499,2,1,2.0
2012-1,E01000511,1,1,1.0
2012-1,E01000514,1,1,1.0
2012-1,E01000516,1,1,1.0
2012-1,E01000531,1,1,1.0
2012-1,E01000538,1,1,1.0
2012-1,E01000553,1,1,1.0
2012-1,E01000554,1,1,1.0
2012-1,E01000556,1,1,1.0
2012-1,E01000557,1,1,1.0
2012-1,E01000562,1,1,1.0
2012-1,E01000585,1,1,1.0
2012-1,E01000588,1,1,1.0
2012-1,E01000642,1,1,1.0
2012-1,E01000670,1,1,1.0
2012-1,E01000673,1,1,1.0
2012-1,E01000676,1,1,1.0
2012-1,E01000680,1,1,1.0
2012-1,E01000697,1,1,1.0
2012-1,E01000699,2,2,1.0
2012-1,E01000705,1,1,1.0
2012-1,E01000708,1,1,1.0
2012-1,E01000713,1,1,1.0
2012-1,E01000715,1,1,1.0
2012-1,E01000718,1,1,1.0
2012-1,E01000719,2,2,1.0
2012-1,E01000726,1,1,1.0
2012-1,E01000730,1,1,1.0
2012-1,E01000740,4,2,2.0
2012-1,E01000756,1,1,1.0
2012-1,E01000766,1,1,1.0
2012-1,E01000771,2,2,1.0
2012-1,E01000775,1,1,1.0
2012-1,E01000784,1,1,1.0
2012-1,E01000786,1,1,1.0
2012-1,E01000797,1,1,1.0
2012-1,E01000820,1,1,1.0
2012-1,E01000850,1,1,1.0
2012-1,E01000851,1,1,1.0
2012-1,E01000852,1,1,1.0
2012-1,E01000855,2,1,2.0
2012-1,E01000861,1,1,1.0
2012-1,E01000863,1,1,1.0
2012-1,E01000873,1,1,1.0
2012-1,E01000874,1,1,1.0
2012-1,E01000878,3,1,3.0
2012-1,E01000883,3,1,3.0
2012-1,E01000884,1,1,1.0
2012-1,E01000893,3,2,1.5
2012-1,E01000894,1,1,1.0
2012-1,E01000899,1,1,1.0
2012-1,E01000913,1,1,1.0
2012-1,E01000918,1,1,1.0
2012-1,E01000919,4,1,4.0
2012-1,E01000927,3,1,3.0
2012-1,E01000933,1,1,1.0
2012-1,E01000937,1,1,1.0
2012-1,E01000942,2,2,1.0
2012-1,E01000945,6,2,3.0
2012-1,E01000947,1,1,1.0
2012-1,E01000953,1,1,1.0
2012-1,E01000957,2,2,1.0
2012-1,E01000959,4,2,2.0
2012-1,E01000963,5,1,5.0
2012-1,E01000970,1,1,1.0
2012-1,E01000972,2,1,2.0
2012-1,E01001006,1,1,1.0
2012-1,E01001018,3,2,1.5
2012-1,E01001022,1,1,1.0
2012-1,E01001032,1,1,1.0
2012-1,E01001037,1,1,1.0
2012-1,E01001056,1,1,1.0
2012-1,E01001064,1,1,1.0
2012-1,E01001075,2,1,2.0
2012-1,E01001086,2,1,2.0
2012-1,E01001111,1,1,1.0
2012-1,E01001122,1,1,1.0
2012-1,E01001123,1,1,1.0
2012-1,E01001126,2,1,2.0
2012-1,E01001136,1,1,1.0
2012-1,E01001143,1,1,1.0
2012-1,E01001145,1,1,1.0
2012-1,E01001150,1,1,1.0
2012-1,E01001153,2,2,1.0
2012-1,E01001154,2,1,2.0
2012-1,E01001157,1,1,1.0
2012-1,E01001161,1,1,1.0
2012-1,E01001164,3,1,3.0
2012-1,E01001165,1,1,1.0
2012-1,E01001222,1,1,1.0
2012-1,E01001234,1,1,1.0
2012-1,E01001237,1,1,1.0
2012-1,E01001247,1,1,1.0
2012-1,E01001248,1,1,1.0
2012-1,E01001267,1,1,1.0
2012-1,E01001328,1,1,1.0
2012-1,E01001385,1,1,1.0
2012-1,E01001391,1,1,1.0
2012-1,E01001402,1,1,1.0
