lsoa,reports,unique_users,average_per_user
E01000005,1,1,1.0
E01000006,1,1,1.0
E01000012,1,1,1.0
E01000044,1,1,1.0
E01000060,1,1,1.0
E01000100,1,1,1.0
E01000115,3,2,1.5
E01000119,1,1,1.0
E01000123,1,1,1.0
E01000126,1,1,1.0
E01000129,1,1,1.0
E01000137,1,1,1.0
E01000161,1,1,1.0
E01000169,1,1,1.0
E01000175,1,1,1.0
E01000188,2,2,1.0
E01000190,1,1,1.0
E01000199,1,1,1.0
E01000232,1,1,1.0
E01000233,1,1,1.0
E01000235,1,1,1.0
E01000242,1,1,1.0
E01000243,2,1,2.0
E01000247,1,1,1.0
E01000249,1,1,1.0
E01000250,1,1,1.0
E01000253,1,1,1.0
E01000261,1,1,1.0
E01000277,1,1,1.0
E01000281,1,1,1.0
E01000302,1,1,1.0
E01000318,1,1,1.0
E01000335,1,1,1.0
E01000381,1,1,1.0
E01000416,2,2,1.0
E01000442,1,1,1.0
E01000451,2,1,2.0
E01000480,1,1,1.0
E01000507,1,1,1.0
E01000508,1,1,1.0
E01000533,1,1,1.0
E01000548,1,1,1.0
E01000553,2,2,1.0
E01000585,2,1,2.0
E01000592,1,1,1.0
E01000645,1,1,1.0
E01000649,2,2,1.0
E01000664,1,1,1.0
E01000670,1,1,1.0
E01000673,1,1,1.0
E01000676,1,1,1.0
E01000680,1,1,1.0
E01000708,1,1,1.0
E01000730,1,1,1.0
E01000741,1,1,1.0
E01000749,1,1,1.0
E01000759,1,1,1.0
E01000761,1,1,1.0
E01000764,2,1,2.0
E01000765,1,1,1.0
E01000768,1,1,1.0
E01000771,1,1,1.0
E01000802,1,1,1.0
E01000851,1,1,1.0
E01000890,1,1,1.0
E01000896,1,1,1.0
E01000911,1,1,1.0
E01000916,1,1,1.0
E01000918,1,1,1.0
E01000919,1,1,1.0
E01000920,1,1,1.0
E01000931,1,1,1.0
E01000943,2,1,2.0
E01000957,2,1,2.0
E01001030,1,1,1.0
E01001047,1,1,1.0
E01001086,2,2,1.0
E01001101,1,1,1.0
E01001111,1,1,1.0
