lsoa,reports,unique_users,average_per_user
E01000050,1,1,1.0
E01000128,1,1,1.0
E01000133,1,1,1.0
E01000141,1,1,1.0
E01000147,1,1,1.0
E01000160,1,1,1.0
E01000177,1,1,1.0
E01000203,1,1,1.0
E01000210,1,1,1.0
E01000217,1,1,1.0
E01000235,1,1,1.0
E01000269,1,1,1.0
E01000271,1,1,1.0
E01000279,1,1,1.0
E01000284,1,1,1.0
E01000291,1,1,1.0
E01000298,2,1,2.0
E01000319,1,1,1.0
E01000323,1,1,1.0
E01000335,3,3,1.0
E01000380,1,1,1.0
E01000470,1,1,1.0
E01000477,1,1,1.0
E01000480,1,1,1.0
E01000495,1,1,1.0
E01000499,1,1,1.0
E01000501,1,1,1.0
E01000527,1,1,1.0
E01000530,1,1,1.0
E01000581,1,1,1.0
E01000635,1,1,1.0
E01000650,1,1,1.0
E01000671,1,1,1.0
E01000680,2,2,1.0
E01000685,1,1,1.0
E01000722,1,1,1.0
E01000727,1,1,1.0
E01000740,2,1,2.0
E01000741,1,1,1.0
E01000775,1,1,1.0
E01000801,1,1,1.0
E01000850,1,1,1.0
E01000851,1,1,1.0
E01000855,1,1,1.0
E01000863,1,1,1.0
E01000865,2,1,2.0
E01000884,1,1,1.0
E01000931,1,1,1.0
E01000943,1,1,1.0
E01000945,1,1,1.0
E01000953,2,1,2.0
E01000963,2,1,2.0
E01001009,1,1,1.0
E01001020,2,1,2.0
E01001071,1,1,1.0
E01001072,2,1,2.0
E01001083,1,1,1.0
E01001089,1,1,1.0
E01001097,1,1,1.0
E01001123,1,1,1.0
E01001143,1,1,1.0
E01001153,1,1,1.0
E01001164,1,1,1.0
E01001166,1,1,1.0
E01001170,1,1,1.0
E01001186,1,1,1.0
E01001337,1,1,1.0
E01001341,1,1,1.0
E01001343,2,1,2.0
E01001389,1,1,1.0
E01001437,1,1,1.0
E01001532,1,1,1.0
E01001550,1,1,1.0
E01001553,1,1,1.0
E01001599,1,1,1.0
E01001661,1,1,1.0
E01001683,1,1,1.0
E01001709,1,1,1.0
E01001724,4,1,4.0
E01001740,1,1,1.0
E01001763,1,1,1.0
E01001779,1,1,1.0
E01001839,1,1,1.0
E01001844,1,1,1.0
E01001863,1,1,1.0
E01001920,1,1,1.0
