period,LSOA,report_count,user_count,average
2013-5,,3,3,1.0
2013-5,95BB12S2,1,1,1.0
2013-5,95DD03W1,1,1,1.0
2013-5,95DD19S1,1,1,1.0
2013-5,95JJ18W1,1,1,1.0
2013-5,95LL03W1,1,1,1.0
2013-5,E01000003,2,1,2.0
2013-5,E01000042,1,1,1.0
2013-5,E01000063,1,1,1.0
2013-5,E01000116,3,1,3.0
2013-5,E01000124,1,1,1.0
2013-5,E01000132,1,1,1.0
2013-5,E01000134,2,2,1.0
2013-5,E01000141,1,1,1.0
2013-5,E01000155,1,1,1.0
2013-5,E01000160,3,1,3.0
2013-5,E01000171,2,2,1.0
2013-5,E01000172,1,1,1.0
2013-5,E01000173,1,1,1.0
2013-5,E01000174,1,1,1.0
2013-5,E01000177,2,2,1.0
2013-5,E01000182,1,1,1.0
2013-5,E01000185,1,1,1.0
2013-5,E01000188,3,3,1.0
2013-5,E01000191,1,1,1.0
2013-5,E01000194,1,1,1.0
2013-5,E01000202,2,1,2.0
2013-5,E01000208,1,1,1.0
2013-5,E01000210,1,1,1.0
2013-5,E01000217,1,1,1.0
2013-5,E01000228,3,3,1.0
2013-5,E01000231,2,1,2.0
2013-5,E01000235,2,1,2.0
2013-5,E01000238,1,1,1.0
2013-5,E01000244,1,1,1.0
2013-5,E01000246,2,2,1.0
2013-5,E01000247,2,1,2.0
2013-5,E01000253,1,1,1.0
2013-5,E01000256,1,1,1.0
2013-5,E01000260,2,1,2.0
2013-5,E01000264,2,2,1.0
2013-5,E01000268,1,1,1.0
2013-5,E01000280,1,1,1.0
2013-5,E01000282,1,1,1.0
2013-5,E01000284,1,1,1.0
2013-5,E01000298,1,1,1.0
2013-5,E01000299,2,1,2.0
2013-5,E01000303,1,1,1.0
2013-5,E01000305,1,1,1.0
2013-5,E01000307,1,1,1.0
2013-5,E01000315,1,1,1.0
2013-5,E01000316,1,1,1.0
2013-5,E01000321,1,1,1.0
2013-5,E01000375,1,1,1.0
2013-5,E01000379,1,1,1.0
2013-5,E01000398,1,1,1.0
2013-5,E01000400,1,1,1.0
2013-5,E01000439,1,1,1.0
2013-5,E01000451,2,1,2.0
2013-5,E01000471,1,1,1.0
2013-5,E01000485,1,1,1.0
2013-5,E01000488,1,1,1.0
2013-5,E01000493,1,1,1.0
2013-5,E01000494,1,1,1.0
2013-5,E01000498,1,1,1.0
2013-5,E01000507,1,1,1.0
2013-5,E01000521,1,1,1.0
2013-5,E01000547,1,1,1.0
2013-5,E01000553,1,1,1.0
2013-5,E01000555,1,1,1.0
2013-5,E01000556,3,2,1.5
2013-5,E01000558,1,1,1.0
2013-5,E01000564,2,1,2.0
2013-5,E01000568,1,1,1.0
2013-5,E01000585,1,1,1.0
2013-5,E01000594,1,1,1.0
2013-5,E01000646,1,1,1.0
2013-5,E01000648,1,1,1.0
2013-5,E01000649,2,2,1.0
2013-5,E01000650,2,1,2.0
2013-5,E01000652,1,1,1.0
2013-5,E01000656,2,2,1.0
2013-5,E01000658,1,1,1.0
2013-5,E01000661,3,2,1.5
2013-5,E01000662,1,1,1.0
2013-5,E01000663,3,1,3.0
2013-5,E01000664,3,1,3.0
2013-5,E01000666,2,2,1.0
2013-5,E01000667,1,1,1.0
2013-5,E01000670,1,1,1.0
2013-5,E01000672,4,1,4.0
2013-5,E01000673,7,2,3.5
2013-5,E01000674,1,1,1.0
2013-5,E01000677,1,1,1.0
2013-5,E01000681,1,1,1.0
2013-5,E01000691,1,1,1.0
2013-5,E01000695,2,1,2.0
2013-5,E01000696,3,2,1.5
2013-5,E01000697,5,2,2.5
2013-5,E01000698,1,1,1.0
2013-5,E01000705,2,2,1.0
2013-5,E01000706,1,1,1.0
2013-5,E01000711,1,1,1.0
2013-5,E01000714,1,1,1.0
2013-5,E01000720,1,1,1.0
2013-5,E01000725,3,2,1.5
2013-5,E01000728,2,2,1.0
2013-5,E01000731,1,1,1.0
2013-5,E01000735,1,1,1.0
2013-5,E01000736,1,1,1.0
2013-5,E01000738,1,1,1.0
2013-5,E01000740,1,1,1.0
2013-5,E01000741,1,1,1.0
2013-5,E01000747,1,1,1.0
2013-5,E01000751,1,1,1.0
2013-5,E01000753,1,1,1.0
2013-5,E01000754,1,1,1.0
2013-5,E01000759,2,1,2.0
2013-5,E01000763,1,1,1.0
2013-5,E01000773,1,1,1.0
2013-5,E01000779,1,1,1.0
2013-5,E01000785,1,1,1.0
2013-5,E01000786,1,1,1.0
2013-5,E01000787,2,2,1.0
2013-5,E01000788,2,2,1.0
2013-5,E01000794,2,2,1.0
2013-5,E01000797,2,2,1.0
2013-5,E01000801,2,1,2.0
2013-5,E01000804,1,1,1.0
2013-5,E01000806,1,1,1.0
2013-5,E01000807,2,2,1.0
2013-5,E01000815,1,1,1.0
2013-5,E01000818,1,1,1.0
2013-5,E01000823,1,1,1.0
2013-5,E01000828,1,1,1.0
2013-5,E01000830,1,1,1.0
2013-5,E01000840,1,1,1.0
2013-5,E01000850,1,1,1.0
2013-5,E01000854,1,1,1.0
2013-5,E01000873,1,1,1.0
2013-5,E01000899,1,1,1.0
2013-5,E01000903,1,1,1.0
2013-5,E01000905,1,1,1.0
2013-5,E01000908,3,1,3.0
2013-5,E01000914,1,1,1.0
2013-5,E01000918,1,1,1.0
2013-5,E01000919,1,1,1.0
2013-5,E01000935,1,1,1.0
2013-5,E01000945,1,1,1.0
2013-5,E01000969,3,3,1.0
2013-5,E01000975,1,1,1.0
2013-5,E01000992,1,1,1.0
2013-5,E01001020,1,1,1.0
2013-5,E01001040,1,1,1.0
2013-5,E01001069,2,1,2.0
2013-5,E01001086,6,2,3.0
2013-5,E01001087,4,3,1.3333333333333333
2013-5,E01001114,1,1,1.0
2013-5,E01001126,1,1,1.0
2013-5,E01001164,4,1,4.0
2013-5,E01001172,1,1,1.0
2013-5,E01001205,1,1,1.0
2013-5,E01001207,1,1,1.0
2013-5,E01001216,1,1,1.0
2013-5,E01001220,2,2,1.0
2013-5,E01001222,2,2,1.0
2013-5,E01001239,1,1,1.0
2013-5,E01001240,1,1,1.0
2013-5,E01001242,1,1,1.0
2013-5,E01001248,4,2,2.0
2013-5,E01001250,3,2,1.5
2013-5,E01001253,1,1,1.0
2013-5,E01001260,1,1,1.0
2013-5,E01001278,1,1,1.0
2013-5,E01001291,1,1,1.0
2013-5,E01001333,1,1,1.0
2013-5,E01001335,1,1,1.0
2013-5,E01001336,3,1,3.0
2013-5,E01001337,1,1,1.0
2013-5,E01001338,1,1,1.0
2013-5,E01001359,4,1,4.0
2013-5,E01001360,1,1,1.0
2013-5,E01001362,5,1,5.0
2013-5,E01001365,5,1,5.0
2013-5,E01001367,7,2,3.5
2013-5,E01001369,2,1,2.0
2013-5,E01001370,1,1,1.0
2013-5,E01001372,1,1,1.0
2013-5,E01001376,1,1,1.0
2013-5,E01001385,1,1,1.0
2013-5,E01001387,1,1,1.0
2013-5,E01001388,3,2,1.5
2013-5,E01001389,1,1,1.0
2013-5,E01001393,1,1,1.0
2013-5,E01001402,1,1,1.0
2013-5,E01001412,2,1,2.0
2013-5,E01001418,1,1,1.0
2013-5,E01001493,1,1,1.0
2013-5,E01001500,1,1,1.0
2013-5,E01001501,2,1,2.0
2013-5,E01001531,1,1,1.0
2013-5,E01001536,1,1,1.0
2013-5,E01001570,2,1,2.0
2013-5,E01001590,1,1,1.0
2013-5,E01001592,2,1,2.0
2013-5,E01001614,2,2,1.0
2013-5,E01001617,1,1,1.0
2013-5,E01001618,1,1,1.0
2013-5,E01001641,1,1,1.0
2013-5,E01001642,1,1,1.0
2013-5,E01001662,1,1,1.0
2013-5,E01001666,1,1,1.0
2013-5,E01001673,1,1,1.0
2013-5,E01001675,4,1,4.0
2013-5,E01001690,1,1,1.0
2013-5,E01001729,1,1,1.0
2013-5,E01001733,1,1,1.0
2013-5,E01001736,1,1,1.0
2013-5,E01001738,1,1,1.0
2013-5,E01001745,1,1,1.0
2013-5,E01001749,1,1,1.0
2013-5,E01001751,3,1,3.0
2013-5,E01001753,1,1,1.0
2013-5,E01001756,1,1,1.0
2013-5,E01001758,1,1,1.0
2013-5,E01001759,1,1,1.0
2013-5,E01001763,1,1,1.0
2013-5,E01001793,1,1,1.0
2013-5,E01001866,2,1,2.0
2013-5,E01001869,1,1,1.0
2013-5,E01001915,2,2,1.0
2013-5,E01001979,1,1,1.0
2013-5,E01001982,1,1,1.0
2013-5,E01001984,1,1,1.0
2013-5,E01001989,1,1,1.0
2013-5,E01001996,1,1,1.0
2013-5,E01002002,1,1,1.0
2013-5,E01002003,7,1,7.0
2013-5,E01002014,1,1,1.0
2013-5,E01002026,1,1,1.0
2013-5,E01002031,3,1,3.0
2013-5,E01002042,1,1,1.0
2013-5,E01002054,1,1,1.0
2013-5,E01002060,1,1,1.0
2013-5,E01002065,1,1,1.0
2013-5,E01002067,1,1,1.0
2013-5,E01002070,1,1,1.0
2013-5,E01002072,1,1,1.0
2013-5,E01002077,1,1,1.0
2013-5,E01002080,2,2,1.0
2013-5,E01002081,1,1,1.0
2013-5,E01002084,1,1,1.0
2013-5,E01002085,4,2,2.0
2013-5,E01002087,8,3,2.6666666666666665
2013-5,E01002107,1,1,1.0
2013-5,E01002110,1,1,1.0
2013-5,E01002113,2,1,2.0
2013-5,E01002117,1,1,1.0
2013-5,E01002118,1,1,1.0
2013-5,E01002127,2,2,1.0
2013-5,E01002130,1,1,1.0
2013-5,E01002132,1,1,1.0
2013-5,E01002153,1,1,1.0
2013-5,E01002172,2,2,1.0
2013-5,E01002179,1,1,1.0
2013-5,E01002199,1,1,1.0
2013-5,E01002220,1,1,1.0
2013-5,E01002253,1,1,1.0
2013-5,E01002260,2,1,2.0
2013-5,E01002261,1,1,1.0
2013-5,E01002276,1,1,1.0
2013-5,E01002287,2,1,2.0
2013-5,E01002290,1,1,1.0
2013-5,E01002311,1,1,1.0
2013-5,E01002325,2,2,1.0
2013-5,E01002333,1,1,1.0
2013-5,E01002336,1,1,1.0
2013-5,E01002341,2,1,2.0
2013-5,E01002369,1,1,1.0
2013-5,E01002384,1,1,1.0
2013-5,E01002396,1,1,1.0
2013-5,E01002430,1,1,1.0
2013-5,E01002442,2,1,2.0
2013-5,E01002476,2,1,2.0
2013-5,E01002485,1,1,1.0
2013-5,E01002496,1,1,1.0
2013-5,E01002515,1,1,1.0
2013-5,E01002523,1,1,1.0
2013-5,E01002527,1,1,1.0
2013-5,E01002539,1,1,1.0
2013-5,E01002544,1,1,1.0
2013-5,E01002545,1,1,1.0
2013-5,E01002546,1,1,1.0
2013-5,E01002562,1,1,1.0
2013-5,E01002567,2,2,1.0
2013-5,E01002571,1,1,1.0
2013-5,E01002572,1,1,1.0
2013-5,E01002575,2,1,2.0
2013-5,E01002580,1,1,1.0
2013-5,E01002581,1,1,1.0
2013-5,E01002583,2,2,1.0
2013-5,E01002590,1,1,1.0
2013-5,E01002605,1,1,1.0
2013-5,E01002610,1,1,1.0
2013-5,E01002614,3,2,1.5
2013-5,E01002618,1,1,1.0
2013-5,E01002619,2,1,2.0
2013-5,E01002620,1,1,1.0
2013-5,E01002628,1,1,1.0
2013-5,E01002631,1,1,1.0
2013-5,E01002634,2,1,2.0
2013-5,E01002637,2,2,1.0
2013-5,E01002667,1,1,1.0
2013-5,E01002675,1,1,1.0
2013-5,E01002677,1,1,1.0
2013-5,E01002678,2,1,2.0
2013-5,E01002680,1,1,1.0
2013-5,E01002681,1,1,1.0
2013-5,E01002692,2,1,2.0
2013-5,E01002697,2,1,2.0
2013-5,E01002698,1,1,1.0
2013-5,E01002710,3,1,3.0
2013-5,E01002711,5,1,5.0
2013-5,E01002712,1,1,1.0
2013-5,E01002727,1,1,1.0
2013-5,E01002728,1,1,1.0
2013-5,E01002729,1,1,1.0
2013-5,E01002735,1,1,1.0
2013-5,E01002738,1,1,1.0
2013-5,E01002739,1,1,1.0
2013-5,E01002740,1,1,1.0
2013-5,E01002742,1,1,1.0
2013-5,E01002743,1,1,1.0
2013-5,E01002749,1,1,1.0
2013-5,E01002752,1,1,1.0
2013-5,E01002791,1,1,1.0
2013-5,E01002793,1,1,1.0
2013-5,E01002795,1,1,1.0
2013-5,E01002804,1,1,1.0
2013-5,E01002821,1,1,1.0
2013-5,E01002848,1,1,1.0
2013-5,E01002849,1,1,1.0
2013-5,E01002855,1,1,1.0
2013-5,E01002865,1,1,1.0
2013-5,E01002921,1,1,1.0
2013-5,E01002928,1,1,1.0
2013-5,E01002930,1,1,1.0
2013-5,E01002958,1,1,1.0
2013-5,E01002960,1,1,1.0
2013-5,E01002961,4,2,2.0
2013-5,E01002963,1,1,1.0
2013-5,E01002964,1,1,1.0
2013-5,E01002987,1,1,1.0
2013-5,E01003013,2,2,1.0
2013-5,E01003016,1,1,1.0
2013-5,E01003026,2,1,2.0
2013-5,E01003039,1,1,1.0
2013-5,E01003047,1,1,1.0
2013-5,E01003066,3,1,3.0
2013-5,E01003067,1,1,1.0
2013-5,E01003068,1,1,1.0
2013-5,E01003074,2,1,2.0
2013-5,E01003082,1,1,1.0
2013-5,E01003085,1,1,1.0
2013-5,E01003091,1,1,1.0
2013-5,E01003108,1,1,1.0
2013-5,E01003109,1,1,1.0
2013-5,E01003113,3,1,3.0
2013-5,E01003114,4,3,1.3333333333333333
2013-5,E01003115,2,1,2.0
2013-5,E01003116,1,1,1.0
2013-5,E01003117,1,1,1.0
2013-5,E01003118,1,1,1.0
2013-5,E01003119,3,1,3.0
2013-5,E01003120,3,2,1.5
2013-5,E01003125,1,1,1.0
2013-5,E01003129,3,1,3.0
2013-5,E01003135,1,1,1.0
2013-5,E01003138,1,1,1.0
2013-5,E01003141,2,1,2.0
2013-5,E01003153,1,1,1.0
2013-5,E01003154,1,1,1.0
2013-5,E01003165,1,1,1.0
2013-5,E01003183,1,1,1.0
2013-5,E01003193,1,1,1.0
2013-5,E01003200,2,2,1.0
2013-5,E01003206,1,1,1.0
2013-5,E01003212,2,2,1.0
2013-5,E01003217,1,1,1.0
2013-5,E01003231,1,1,1.0
2013-5,E01003233,1,1,1.0
2013-5,E01003244,1,1,1.0
2013-5,E01003248,1,1,1.0
2013-5,E01003249,1,1,1.0
2013-5,E01003260,1,1,1.0
2013-5,E01003264,1,1,1.0
2013-5,E01003301,2,2,1.0
2013-5,E01003303,2,2,1.0
2013-5,E01003357,1,1,1.0
2013-5,E01003358,1,1,1.0
2013-5,E01003367,1,1,1.0
2013-5,E01003370,1,1,1.0
2013-5,E01003375,1,1,1.0
2013-5,E01003380,2,1,2.0
2013-5,E01003381,1,1,1.0
2013-5,E01003384,1,1,1.0
2013-5,E01003386,1,1,1.0
2013-5,E01003399,2,2,1.0
2013-5,E01003413,1,1,1.0
2013-5,E01003423,1,1,1.0
2013-5,E01003446,1,1,1.0
2013-5,E01003451,1,1,1.0
2013-5,E01003469,1,1,1.0
2013-5,E01003477,1,1,1.0
2013-5,E01003482,1,1,1.0
2013-5,E01003484,1,1,1.0
2013-5,E01003497,1,1,1.0
2013-5,E01003498,1,1,1.0
2013-5,E01003501,1,1,1.0
2013-5,E01003535,1,1,1.0
