lsoa,reports,unique_users,average_per_user
95AA06S1,1,1,1.0
95AA13S2,1,1,1.0
95BB14S2,1,1,1.0
95GG08S2,1,1,1.0
95GG46S3,1,1,1.0
95GG50S1,1,1,1.0
95HH06S1,1,1,1.0
95II04S1,3,2,1.5
95MM12S1,3,1,3.0
95MM29W1,2,2,1.0
95NN19S1,2,2,1.0
95NN20W1,1,1,1.0
95PP07W1,1,1,1.0
95PP21W1,1,1,1.0
95SS21S2,1,1,1.0
95WW19S2,1,1,1.0
95WW22S2,1,1,1.0
95XX13W1,1,1,1.0
95YY07W1,1,1,1.0
95YY13S2,1,1,1.0
95YY20W1,1,1,1.0
E01000005,1,1,1.0
E01000019,3,1,3.0
E01000022,1,1,1.0
E01000025,1,1,1.0
E01000027,1,1,1.0
E01000042,1,1,1.0
E01000045,1,1,1.0
E01000060,2,2,1.0
E01000061,1,1,1.0
E01000064,1,1,1.0
E01000074,1,1,1.0
E01000086,1,1,1.0
E01000092,2,2,1.0
E01000093,1,1,1.0
E01000115,1,1,1.0
E01000116,1,1,1.0
E01000117,1,1,1.0
E01000123,1,1,1.0
E01000124,4,1,4.0
E01000127,1,1,1.0
E01000128,1,1,1.0
E01000129,2,2,1.0
E01000130,1,1,1.0
E01000131,1,1,1.0
E01000132,2,2,1.0
E01000133,2,2,1.0
E01000134,1,1,1.0
E01000138,1,1,1.0
E01000139,1,1,1.0
E01000140,1,1,1.0
E01000143,1,1,1.0
E01000145,1,1,1.0
E01000146,1,1,1.0
E01000150,2,2,1.0
E01000153,2,1,2.0
E01000154,1,1,1.0
E01000155,1,1,1.0
E01000158,2,2,1.0
E01000160,5,5,1.0
E01000161,2,1,2.0
E01000162,5,1,5.0
E01000164,2,2,1.0
E01000165,1,1,1.0
E01000166,2,1,2.0
E01000167,1,1,1.0
E01000168,1,1,1.0
E01000170,1,1,1.0
E01000171,1,1,1.0
E01000172,3,3,1.0
E01000173,1,1,1.0
E01000175,3,1,3.0
E01000181,1,1,1.0
E01000182,2,1,2.0
E01000184,1,1,1.0
E01000188,2,2,1.0
E01000190,4,4,1.0
E01000191,7,3,2.3333333333333335
E01000192,3,3,1.0
E01000193,2,1,2.0
E01000195,4,2,2.0
E01000197,7,4,1.75
E01000203,2,1,2.0
E01000206,5,5,1.0
E01000207,1,1,1.0
E01000208,4,3,1.3333333333333333
E01000209,1,1,1.0
E01000210,3,2,1.5
E01000211,3,2,1.5
E01000222,3,1,3.0
E01000223,1,1,1.0
E01000228,2,2,1.0
E01000230,1,1,1.0
E01000231,5,4,1.25
E01000232,1,1,1.0
E01000234,2,2,1.0
E01000235,34,3,11.333333333333334
E01000237,1,1,1.0
E01000238,2,2,1.0
E01000239,3,1,3.0
E01000240,1,1,1.0
E01000241,1,1,1.0
E01000243,2,1,2.0
E01000244,1,1,1.0
E01000245,1,1,1.0
E01000246,2,2,1.0
E01000247,8,5,1.6
E01000248,3,3,1.0
E01000249,1,1,1.0
E01000250,7,4,1.75
E01000251,1,1,1.0
E01000252,1,1,1.0
E01000254,3,2,1.5
E01000256,1,1,1.0
E01000257,5,2,2.5
E01000259,2,2,1.0
E01000260,1,1,1.0
E01000261,6,4,1.5
E01000262,1,1,1.0
E01000263,4,1,4.0
E01000264,3,2,1.5
E01000266,1,1,1.0
E01000268,4,4,1.0
E01000273,1,1,1.0
E01000274,1,1,1.0
E01000276,1,1,1.0
E01000277,3,1,3.0
E01000279,3,3,1.0
E01000281,1,1,1.0
E01000284,1,1,1.0
E01000285,3,3,1.0
E01000287,1,1,1.0
E01000288,1,1,1.0
E01000289,1,1,1.0
E01000290,3,2,1.5
E01000292,2,2,1.0
E01000293,1,1,1.0
E01000294,3,1,3.0
E01000296,1,1,1.0
E01000297,3,3,1.0
E01000298,1,1,1.0
E01000299,7,3,2.3333333333333335
E01000300,1,1,1.0
E01000304,2,2,1.0
E01000305,4,2,2.0
E01000306,6,1,6.0
E01000307,4,3,1.3333333333333333
E01000310,1,1,1.0
E01000311,1,1,1.0
E01000313,5,1,5.0
E01000314,2,2,1.0
E01000315,2,2,1.0
E01000316,1,1,1.0
E01000317,2,2,1.0
E01000319,1,1,1.0
E01000321,1,1,1.0
E01000324,1,1,1.0
E01000326,1,1,1.0
E01000329,1,1,1.0
E01000330,1,1,1.0
E01000332,26,3,8.666666666666666
E01000333,2,2,1.0
E01000334,1,1,1.0
E01000335,7,6,1.1666666666666667
E01000336,3,3,1.0
E01000337,3,1,3.0
E01000338,3,3,1.0
E01000340,1,1,1.0
E01000342,2,2,1.0
E01000344,4,4,1.0
E01000346,1,1,1.0
E01000347,2,2,1.0
E01000349,1,1,1.0
E01000350,3,3,1.0
E01000351,1,1,1.0
E01000352,2,2,1.0
E01000353,3,2,1.5
E01000355,4,3,1.3333333333333333
E01000356,2,2,1.0
E01000357,1,1,1.0
E01000359,1,1,1.0
E01000360,1,1,1.0
E01000362,4,2,2.0
E01000363,2,2,1.0
E01000364,5,1,5.0
E01000366,1,1,1.0
E01000367,3,2,1.5
E01000370,2,2,1.0
E01000371,1,1,1.0
E01000372,3,1,3.0
E01000378,3,3,1.0
E01000379,2,2,1.0
E01000380,1,1,1.0
E01000381,5,3,1.6666666666666667
E01000382,1,1,1.0
E01000383,3,2,1.5
E01000384,1,1,1.0
E01000385,2,2,1.0
E01000386,2,2,1.0
E01000387,2,2,1.0
E01000388,1,1,1.0
E01000389,6,4,1.5
E01000390,6,4,1.5
E01000391,4,2,2.0
E01000392,7,5,1.4
E01000393,5,5,1.0
E01000395,2,2,1.0
E01000396,1,1,1.0
E01000399,5,2,2.5
E01000401,5,4,1.25
