lsoa,reports,unique_users,average_per_user
95CC19W1,1,1,1.0
95DD03W1,1,1,1.0
95FF03W1,2,1,2.0
95GG06S3,1,1,1.0
95GG12S1,1,1,1.0
95GG22S1,1,1,1.0
95GG22S2,1,1,1.0
95GG47S1,1,1,1.0
95GG50S1,1,1,1.0
95GG50S2,1,1,1.0
95LL13S2,1,1,1.0
95NN05W1,1,1,1.0
95NN09S2,2,1,2.0
95NN22W1,3,1,3.0
95OO06W1,1,1,1.0
95SS06S1,1,1,1.0
95SS18S2,1,1,1.0
95WW02S1,1,1,1.0
95XX02W1,2,2,1.0
95XX05W1,1,1,1.0
E01000001,1,1,1.0
E01000007,1,1,1.0
E01000017,1,1,1.0
E01000025,1,1,1.0
E01000029,1,1,1.0
E01000042,2,1,2.0
E01000050,1,1,1.0
E01000054,1,1,1.0
E01000056,1,1,1.0
E01000062,1,1,1.0
E01000072,1,1,1.0
E01000085,1,1,1.0
E01000091,1,1,1.0
E01000112,1,1,1.0
E01000116,1,1,1.0
E01000117,2,1,2.0
E01000119,1,1,1.0
E01000125,8,2,4.0
E01000127,5,3,1.6666666666666667
E01000128,4,4,1.0
E01000129,1,1,1.0
E01000132,10,3,3.3333333333333335
E01000133,1,1,1.0
E01000134,1,1,1.0
E01000136,1,1,1.0
E01000140,1,1,1.0
E01000142,1,1,1.0
E01000143,1,1,1.0
E01000146,1,1,1.0
E01000147,2,2,1.0
E01000148,3,3,1.0
E01000150,1,1,1.0
E01000153,3,2,1.5
E01000158,2,2,1.0
E01000160,7,4,1.75
E01000161,1,1,1.0
E01000162,1,1,1.0
E01000164,1,1,1.0
E01000165,1,1,1.0
E01000170,2,1,2.0
E01000173,1,1,1.0
E01000175,1,1,1.0
E01000177,2,2,1.0
E01000178,1,1,1.0
E01000179,2,2,1.0
E01000180,1,1,1.0
E01000181,1,1,1.0
E01000189,1,1,1.0
E01000190,4,1,4.0
E01000193,2,2,1.0
E01000194,2,2,1.0
E01000196,2,2,1.0
E01000198,1,1,1.0
E01000201,1,1,1.0
E01000202,1,1,1.0
E01000207,1,1,1.0
E01000208,1,1,1.0
E01000211,2,2,1.0
E01000212,1,1,1.0
E01000214,1,1,1.0
E01000218,1,1,1.0
E01000223,1,1,1.0
E01000226,1,1,1.0
E01000227,1,1,1.0
E01000228,2,2,1.0
E01000231,1,1,1.0
E01000232,1,1,1.0
E01000233,1,1,1.0
E01000234,1,1,1.0
E01000235,3,2,1.5
E01000236,1,1,1.0
E01000238,2,2,1.0
E01000242,2,2,1.0
E01000243,2,2,1.0
E01000244,1,1,1.0
E01000246,3,3,1.0
E01000247,1,1,1.0
E01000248,5,3,1.6666666666666667
E01000250,13,5,2.6
E01000251,2,1,2.0
E01000252,1,1,1.0
E01000253,1,1,1.0
E01000254,2,2,1.0
E01000255,1,1,1.0
E01000259,1,1,1.0
E01000260,4,1,4.0
E01000262,2,1,2.0
E01000263,1,1,1.0
E01000266,1,1,1.0
E01000268,1,1,1.0
E01000269,1,1,1.0
E01000270,2,2,1.0
E01000271,3,2,1.5
E01000273,3,2,1.5
E01000275,1,1,1.0
E01000279,1,1,1.0
E01000280,2,2,1.0
E01000281,1,1,1.0
E01000282,1,1,1.0
E01000283,2,2,1.0
E01000284,1,1,1.0
E01000285,1,1,1.0
E01000287,1,1,1.0
E01000288,1,1,1.0
E01000289,3,2,1.5
E01000291,1,1,1.0
E01000292,2,1,2.0
E01000296,1,1,1.0
E01000298,1,1,1.0
E01000303,1,1,1.0
E01000304,3,2,1.5
E01000305,1,1,1.0
E01000306,1,1,1.0
E01000308,2,1,2.0
E01000309,2,2,1.0
E01000311,1,1,1.0
E01000312,2,2,1.0
E01000315,2,2,1.0
E01000316,3,2,1.5
E01000317,1,1,1.0
E01000324,2,2,1.0
E01000326,1,1,1.0
E01000328,1,1,1.0
E01000331,1,1,1.0
E01000333,1,1,1.0
E01000335,1,1,1.0
E01000336,4,1,4.0
E01000342,1,1,1.0
E01000343,1,1,1.0
E01000355,1,1,1.0
E01000357,1,1,1.0
E01000361,1,1,1.0
E01000367,1,1,1.0
E01000368,2,1,2.0
E01000372,1,1,1.0
E01000375,2,2,1.0
E01000378,2,2,1.0
E01000379,2,2,1.0
E01000387,1,1,1.0
E01000389,1,1,1.0
E01000390,1,1,1.0
E01000406,1,1,1.0
E01000418,1,1,1.0
E01000424,1,1,1.0
E01000428,16,1,16.0
E01000437,1,1,1.0
E01000438,1,1,1.0
E01000441,1,1,1.0
E01000445,2,2,1.0
E01000447,2,1,2.0
E01000450,1,1,1.0
E01000454,1,1,1.0
E01000457,1,1,1.0
E01000458,1,1,1.0
E01000459,1,1,1.0
E01000460,1,1,1.0
E01000466,1,1,1.0
E01000470,1,1,1.0
E01000471,1,1,1.0
E01000473,1,1,1.0
E01000497,1,1,1.0
E01000508,1,1,1.0
E01000525,1,1,1.0
E01000530,1,1,1.0
E01000541,1,1,1.0
E01000545,1,1,1.0
E01000546,2,1,2.0
E01000547,1,1,1.0
E01000550,2,1,2.0
E01000569,1,1,1.0
E01000576,1,1,1.0
E01000578,1,1,1.0
E01000588,1,1,1.0
E01000592,1,1,1.0
E01000594,1,1,1.0
E01000600,1,1,1.0
E01000605,1,1,1.0
E01000624,2,1,2.0
E01000638,1,1,1.0
E01000645,2,1,2.0
E01000646,1,1,1.0
E01000647,1,1,1.0
E01000650,5,5,1.0
E01000651,1,1,1.0
E01000652,1,1,1.0
E01000655,2,2,1.0
E01000661,1,1,1.0
E01000662,1,1,1.0
E01000663,1,1,1.0
E01000664,1,1,1.0
E01000666,3,2,1.5
E01000667,6,4,1.5
E01000668,2,2,1.0
E01000669,1,1,1.0
E01000670,2,2,1.0
E01000671,1,1,1.0
E01000672,12,3,4.0
E01000673,8,5,1.6
E01000674,4,1,4.0
E01000675,16,5,3.2
E01000676,10,6,1.6666666666666667
E01000677,4,3,1.3333333333333333
E01000678,6,4,1.5
E01000679,1,1,1.0
E01000680,11,6,1.8333333333333333
E01000681,1,1,1.0
E01000683,2,1,2.0
E01000685,2,2,1.0
E01000687,1,1,1.0
E01000688,1,1,1.0
E01000689,2,2,1.0
E01000690,3,2,1.5
E01000691,1,1,1.0
E01000692,4,3,1.3333333333333333
E01000693,12,5,2.4
E01000694,3,3,1.0
E01000695,1,1,1.0
E01000696,4,4,1.0
E01000697,5,4,1.25
E01000699,6,4,1.5
E01000700,1,1,1.0
E01000701,7,1,7.0
E01000702,2,2,1.0
E01000703,2,2,1.0
E01000704,1,1,1.0
E01000705,2,2,1.0
E01000708,1,1,1.0
E01000710,1,1,1.0
E01000711,1,1,1.0
E01000712,3,2,1.5
E01000713,4,2,2.0
E01000714,2,2,1.0
E01000718,1,1,1.0
E01000719,3,3,1.0
E01000720,4,3,1.3333333333333333
E01000721,3,2,1.5
E01000722,6,6,1.0
E01000724,5,5,1.0
E01000725,1,1,1.0
E01000727,1,1,1.0
E01000728,5,5,1.0
E01000729,1,1,1.0
E01000730,11,7,1.5714285714285714
E01000731,1,1,1.0
E01000732,2,2,1.0
E01000733,2,1,2.0
E01000734,1,1,1.0
E01000735,1,1,1.0
E01000736,2,2,1.0
E01000738,1,1,1.0
E01000739,2,2,1.0
E01000740,4,2,2.0
E01000741,9,7,1.2857142857142858
E01000742,11,7,1.5714285714285714
E01000743,3,3,1.0
E01000744,7,3,2.3333333333333335
E01000745,2,2,1.0
E01000746,4,4,1.0
E01000747,2,2,1.0
E01000748,3,3,1.0
E01000749,4,4,1.0
E01000750,2,2,1.0
E01000752,1,1,1.0
E01000753,2,1,2.0
E01000754,1,1,1.0
E01000755,1,1,1.0
E01000756,1,1,1.0
E01000758,1,1,1.0
E01000759,1,1,1.0
E01000761,2,1,2.0
E01000762,1,1,1.0
E01000763,4,4,1.0
E01000765,1,1,1.0
E01000767,2,1,2.0
E01000768,2,2,1.0
E01000769,1,1,1.0
E01000770,1,1,1.0
E01000771,7,2,3.5
E01000775,1,1,1.0
E01000777,1,1,1.0
E01000779,2,2,1.0
E01000781,2,2,1.0
E01000782,4,2,2.0
E01000783,1,1,1.0
E01000784,1,1,1.0
E01000786,2,2,1.0
E01000787,1,1,1.0
E01000788,3,2,1.5
E01000790,2,2,1.0
E01000791,1,1,1.0
