period,LSOA,report_count,user_count,average
2018-12,,16,1,16.0
2018-12,95BB01S2,2,2,1.0
2018-12,95BB02W1,1,1,1.0
2018-12,95BB04S1,1,1,1.0
2018-12,95BB06W1,2,2,1.0
2018-12,95BB07S2,2,1,2.0
2018-12,95BB08S2,2,1,2.0
2018-12,95BB13S1,1,1,1.0
2018-12,95BB13S3,1,1,1.0
2018-12,95BB22S1,12,1,12.0
2018-12,95GG13S3,1,1,1.0
2018-12,95GG15S3,2,1,2.0
2018-12,95GG30S2,1,1,1.0
2018-12,95GG50S1,2,1,2.0
2018-12,95GG50S2,1,1,1.0
2018-12,95HH06S1,1,1,1.0
2018-12,95II02S2,1,1,1.0
2018-12,95NN09S1,2,1,2.0
2018-12,95NN09S2,3,1,3.0
2018-12,95SS02S1,1,1,1.0
2018-12,95SS15S1,1,1,1.0
2018-12,95SS15S2,1,1,1.0
2018-12,95VV01S2,1,1,1.0
2018-12,95VV12S1,1,1,1.0
2018-12,95VV22W1,1,1,1.0
2018-12,95VV28S1,1,1,1.0
2018-12,95XX24S1,1,1,1.0
2018-12,95YY20W1,1,1,1.0
2018-12,E01000027,3,2,1.5
2018-12,E01000030,1,1,1.0
2018-12,E01000035,1,1,1.0
2018-12,E01000038,1,1,1.0
2018-12,E01000062,2,1,2.0
2018-12,E01000065,2,1,2.0
2018-12,E01000074,1,1,1.0
2018-12,E01000087,1,1,1.0
2018-12,E01000095,2,2,1.0
2018-12,E01000101,1,1,1.0
2018-12,E01000117,1,1,1.0
2018-12,E01000118,1,1,1.0
2018-12,E01000119,1,1,1.0
2018-12,E01000124,2,1,2.0
2018-12,E01000127,6,2,3.0
2018-12,E01000128,3,1,3.0
2018-12,E01000129,1,1,1.0
2018-12,E01000130,1,1,1.0
2018-12,E01000132,8,2,4.0
2018-12,E01000133,2,1,2.0
2018-12,E01000134,3,3,1.0
2018-12,E01000137,1,1,1.0
2018-12,E01000138,2,2,1.0
2018-12,E01000140,2,2,1.0
2018-12,E01000141,1,1,1.0
2018-12,E01000145,2,1,2.0
2018-12,E01000146,2,1,2.0
2018-12,E01000147,1,1,1.0
2018-12,E01000148,1,1,1.0
2018-12,E01000150,5,3,1.6666666666666667
2018-12,E01000152,3,2,1.5
2018-12,E01000156,2,2,1.0
2018-12,E01000157,2,2,1.0
2018-12,E01000158,2,2,1.0
2018-12,E01000159,2,2,1.0
2018-12,E01000163,1,1,1.0
2018-12,E01000164,6,2,3.0
2018-12,E01000166,1,1,1.0
2018-12,E01000169,1,1,1.0
2018-12,E01000174,2,2,1.0
2018-12,E01000175,1,1,1.0
2018-12,E01000176,1,1,1.0
2018-12,E01000177,9,1,9.0
2018-12,E01000182,4,1,4.0
2018-12,E01000183,2,2,1.0
2018-12,E01000188,1,1,1.0
2018-12,E01000189,2,2,1.0
2018-12,E01000190,4,3,1.3333333333333333
2018-12,E01000194,1,1,1.0
2018-12,E01000195,2,2,1.0
2018-12,E01000200,1,1,1.0
2018-12,E01000203,3,1,3.0
2018-12,E01000204,1,1,1.0
2018-12,E01000205,2,1,2.0
2018-12,E01000215,1,1,1.0
2018-12,E01000218,1,1,1.0
2018-12,E01000221,2,2,1.0
2018-12,E01000223,5,5,1.0
2018-12,E01000226,5,2,2.5
2018-12,E01000228,5,3,1.6666666666666667
2018-12,E01000229,2,2,1.0
2018-12,E01000232,3,1,3.0
2018-12,E01000233,2,2,1.0
2018-12,E01000235,1,1,1.0
2018-12,E01000237,1,1,1.0
2018-12,E01000238,4,3,1.3333333333333333
2018-12,E01000243,4,4,1.0
2018-12,E01000244,1,1,1.0
2018-12,E01000245,2,2,1.0
2018-12,E01000247,3,3,1.0
2018-12,E01000248,3,3,1.0
2018-12,E01000249,2,2,1.0
2018-12,E01000250,13,3,4.333333333333333
2018-12,E01000252,2,2,1.0
2018-12,E01000254,1,1,1.0
2018-12,E01000255,1,1,1.0
2018-12,E01000258,2,2,1.0
2018-12,E01000259,1,1,1.0
2018-12,E01000261,6,2,3.0
2018-12,E01000262,2,2,1.0
2018-12,E01000263,1,1,1.0
2018-12,E01000264,6,5,1.2
2018-12,E01000268,2,2,1.0
2018-12,E01000270,1,1,1.0
2018-12,E01000271,2,2,1.0
2018-12,E01000273,2,1,2.0
2018-12,E01000274,1,1,1.0
2018-12,E01000275,2,1,2.0
2018-12,E01000277,1,1,1.0
2018-12,E01000279,2,2,1.0
2018-12,E01000282,1,1,1.0
2018-12,E01000283,1,1,1.0
2018-12,E01000284,1,1,1.0
2018-12,E01000285,2,2,1.0
2018-12,E01000287,1,1,1.0
2018-12,E01000288,1,1,1.0
2018-12,E01000289,2,1,2.0
2018-12,E01000290,4,4,1.0
2018-12,E01000293,2,1,2.0
2018-12,E01000294,2,2,1.0
2018-12,E01000296,2,2,1.0
2018-12,E01000297,1,1,1.0
2018-12,E01000298,5,4,1.25
2018-12,E01000299,1,1,1.0
2018-12,E01000300,3,1,3.0
2018-12,E01000303,2,1,2.0
2018-12,E01000304,3,2,1.5
2018-12,E01000305,3,3,1.0
