lsoa,reports,unique_users,average_per_user
E01000115,2,1,2.0
E01000120,1,1,1.0
E01000137,1,1,1.0
E01000140,1,1,1.0
E01000160,1,1,1.0
E01000170,1,1,1.0
E01000182,1,1,1.0
E01000183,1,1,1.0
E01000187,1,1,1.0
E01000189,1,1,1.0
E01000203,1,1,1.0
E01000207,1,1,1.0
E01000210,1,1,1.0
E01000212,1,1,1.0
E01000238,2,2,1.0
E01000247,1,1,1.0
E01000258,1,1,1.0
E01000261,1,1,1.0
E01000263,1,1,1.0
E01000267,1,1,1.0
E01000270,1,1,1.0
E01000290,1,1,1.0
E01000298,2,1,2.0
E01000300,1,1,1.0
E01000304,1,1,1.0
E01000313,1,1,1.0
E01000401,1,1,1.0
E01000406,1,1,1.0
E01000407,1,1,1.0
E01000428,1,1,1.0
E01000447,1,1,1.0
E01000469,1,1,1.0
E01000486,1,1,1.0
E01000501,1,1,1.0
E01000520,1,1,1.0
E01000530,1,1,1.0
E01000553,3,2,1.5
E01000554,3,2,1.5
E01000555,1,1,1.0
E01000584,1,1,1.0
E01000587,1,1,1.0
E01000590,5,1,5.0
E01000591,2,1,2.0
E01000602,1,1,1.0
E01000628,1,1,1.0
E01000654,1,1,1.0
E01000656,1,1,1.0
E01000672,1,1,1.0
E01000696,1,1,1.0
E01000697,1,1,1.0
E01000719,1,1,1.0
E01000720,1,1,1.0
E01000725,1,1,1.0
E01000726,1,1,1.0
E01000741,1,1,1.0
E01000743,1,1,1.0
E01000748,1,1,1.0
E01000763,1,1,1.0
E01000771,1,1,1.0
E01000774,2,1,2.0
E01000787,1,1,1.0
E01000790,2,2,1.0
E01000797,1,1,1.0
E01000807,1,1,1.0
E01000848,3,2,1.5
E01000854,3,1,3.0
E01000860,1,1,1.0
E01000878,1,1,1.0
E01000879,1,1,1.0
E01000896,1,1,1.0
E01000908,1,1,1.0
E01000919,1,1,1.0
E01000920,1,1,1.0
E01000940,1,1,1.0
E01000953,1,1,1.0
E01000957,5,1,5.0
E01000974,1,1,1.0
E01000995,1,1,1.0
E01001000,1,1,1.0
E01001020,1,1,1.0
E01001043,1,1,1.0
E01001045,1,1,1.0
E01001047,2,1,2.0
E01001067,1,1,1.0
E01001070,1,1,1.0
E01001092,1,1,1.0
E01001097,1,1,1.0
E01001107,1,1,1.0
E01001121,1,1,1.0
E01001127,1,1,1.0
E01001138,1,1,1.0
E01001140,1,1,1.0
E01001145,1,1,1.0
E01001149,1,1,1.0
E01001153,1,1,1.0
E01001222,1,1,1.0
E01001231,2,1,2.0
E01001299,1,1,1.0
E01001307,1,1,1.0
E01001344,1,1,1.0
E01001381,2,1,2.0
E01001384,2,1,2.0
E01001412,3,1,3.0
E01001440,1,1,1.0
E01001472,1,1,1.0
E01001532,1,1,1.0
E01001580,1,1,1.0
E01001584,2,1,2.0
E01001595,1,1,1.0
E01001617,3,1,3.0
E01001635,1,1,1.0
E01001647,1,1,1.0
E01001658,1,1,1.0
E01001661,1,1,1.0
E01001662,2,2,1.0
E01001667,1,1,1.0
E01001724,1,1,1.0
E01001734,2,2,1.0
E01001747,1,1,1.0
E01001756,1,1,1.0
E01001760,2,1,2.0
E01001804,1,1,1.0
E01001807,2,1,2.0
E01001815,1,1,1.0
E01001848,1,1,1.0
E01001849,1,1,1.0
E01001874,1,1,1.0
E01001937,1,1,1.0
E01001948,2,1,2.0
E01001964,1,1,1.0
E01001994,1,1,1.0
E01002002,1,1,1.0
E01002008,1,1,1.0
